CELLID,LAT,LON,MONTH,DAY,AEZID,PHIHOXsd2,CRFVOLsd2,SNDPPTsd2,CLYPPTsd2,SLTPPTsd2,CECsd2,NTOxd1,EACKCLsd2,DRAINFAO,BLDsd2,ORCDRCsd2,Country
15569,-26.125,30.125,9,12,13,57.46871044,1.372400072,56.00189908,26.96174715,17.03047567,9.352685838,1.734931272,1.393207994,4.34319045,1368.75,14.7399168,Afrique du Sud
15570,-26.125,30.375,9,8,13,55.76491291,2.192762386,49.47089613,31.89748218,18.62665824,10.89188701,2.111030592,1.666578917,4.784586229,1258.36,19.77483982,Afrique du Sud
15571,-26.125,31.125,8,15,13,56.47092018,6.823518704,43.54136707,34.06280149,22.40302175,12.37544371,1.616742513,1.987445161,4.947119323,1140.45,19.66970056,Swaziland
15572,-26.125,31.375,7,31,9,57.65708847,4.132704859,46.15799492,33.21763959,20.6220087,11.26124003,1.419477156,1.333144306,5.03562364,1178.1,18.96256345,Swaziland
15573,-26.125,31.625,10,6,8,59.16015804,2.5551778,56.61894698,24.96857484,18.41201874,9.595607829,1.080679407,0.676563815,4.587705596,1336.58,14.77092713,Swaziland
15574,-26.125,31.875,10,22,8,60.3157277,3.504785121,46.37694113,33.79342723,19.82972192,16.91639581,1.356491602,0.971616738,4.331708198,1328.79,21.60418924,Swaziland
15575,-26.125,32.125,10,25,8,63.41803509,4.980200807,42.83822839,37.60167026,19.55728629,20.90898001,1.403110068,0.929208219,4.455662945,1215.3,20.15417097,Mozambique
15576,-26.125,32.375,10,30,8,63.12854789,2.235945797,57.93728255,27.07251419,14.98800586,18.36431057,0.963058413,0.713557842,3.62992126,1316.52,12.89891961,Mozambique
15577,-26.125,32.625,10,31,8,60.44068271,0.98461108,67.66675993,20.76818691,11.56519306,12.07806379,0.902134303,0.859352299,3.752797985,1338.62,11.11373811,Mozambique
15578,-26.125,32.875,10,30,8,58.36497326,2.99197861,71.89572193,17.61898396,10.47393048,11.67713904,1.368226604,2.85651277,4.205882353,1316.14,19.23596257,Mozambique
15579,-26.375,24.375,11,16,4,64.70485261,3.278004535,82.08843537,10.71709751,7.188752834,5.799727891,0.484755283,0.017470575,4.998548753,1527.82,2.708027211,Afrique du Sud
15580,-26.375,24.625,11,6,4,63.96146557,2.743705442,79.33128779,11.65698042,9.009656168,6.118761845,0.596458803,0.062749831,4.999548777,1480.02,2.989982854,Afrique du Sud
15581,-26.375,24.875,12,23,4,64.31493565,3.08673192,75.91308682,13.89595795,10.19448976,7.51404749,0.631951876,0.089904606,4.991299619,1466.7,2.932753308,Afrique du Sud
15582,-26.375,25.125,12,23,5,62.07096425,2.592993861,79.42181293,11.35798122,9.222462983,5.515077645,0.592487811,0.093684488,4.997923438,1480.92,1.50902853,Afrique du Sud
15583,-26.375,25.375,2,18,5,61.86890299,1.712058024,76.55457842,13.48912058,9.955666364,6.571260199,0.674515866,0.247533705,4.984224841,1481.49,1.559474161,Afrique du Sud
15584,-26.375,25.625,2,15,5,63.37656335,1.102320102,72.32970817,16.86079391,10.81720138,7.672920065,0.752108664,0.223282794,4.734366504,1482.63,1.673191952,Afrique du Sud
15585,-26.375,25.875,2,15,12,64.17651323,2.148785792,67.71801377,20.83997825,11.43729612,10.55790141,1.011070496,0.057460472,3.933490395,1528.5,3.335628851,Afrique du Sud
15586,-26.375,26.125,2,9,5,60.51155861,1.929655048,68.92017338,20.00153513,11.07585335,9.046234423,1.319835289,0.171789106,4.502709048,1513.68,4.275510204,Afrique du Sud
15587,-26.375,26.375,2,9,5,59.06620777,1.950819672,69.1446427,19.79675754,11.05751291,8.744226066,1.358057784,0.269088722,4.852006159,1443.69,4.797663255,Afrique du Sud
15588,-26.375,26.625,11,6,5,60.50447599,3.006510534,67.27769238,21.08961027,11.63396329,10.08572204,1.213542092,0.210586758,4.596889411,1444.31,6.236368569,Afrique du Sud
15589,-26.375,26.875,11,6,5,60.37716357,3.730040779,65.40652469,21.51816946,13.06678749,10.19664703,1.422451474,0.342213644,4.620661531,1433.75,7.814046217,Afrique du Sud
15590,-26.375,27.125,11,3,5,61.4005975,3.780372986,62.66268332,22.70188303,14.63163136,12.8430201,1.436696541,0.545916005,4.280191925,1406.3,9.433912729,Afrique du Sud
15591,-26.375,27.375,11,4,5,61.00696328,4.048381262,62.0395189,23.26605173,14.68629047,10.99909568,1.533889492,0.653447523,4.202658709,1379.33,10.01971423,Afrique du Sud
15592,-26.375,27.625,11,4,5,59.99773776,3.515880916,64.55261967,21.6251018,13.82363587,9.276083612,1.548485205,0.382537328,4.295538865,1408.76,9.419419057,Afrique du Sud
15593,-26.375,27.875,11,1,5,59.59279051,2.765148084,62.62023367,22.29263654,15.08278236,10.31835884,1.595211484,0.6409779,4.164115569,1405.88,10.83869215,Afrique du Sud
15594,-26.375,28.125,11,1,5,61.06775828,2.750316627,58.7591822,24.10267776,17.13036005,12.63678306,1.465111272,0.893157074,3.91242989,1377.5,12.38565225,Afrique du Sud
15595,-26.375,28.375,10,26,5,60.81681545,2.236199672,60.65266897,23.57451266,15.77464019,11.78092549,1.483345782,1.080077269,3.994898889,1407.84,11.10621242,Afrique du Sud
15596,-26.375,28.625,10,29,12,62.75181422,1.000544267,54.76632801,27.67579826,17.56268142,16.46317126,1.492470065,0.733187974,3.611937591,1395.77,13.33699202,Afrique du Sud
15597,-26.375,28.875,10,26,12,65.99039333,1.104042052,48.2309226,33.63404024,18.13675911,22.79717238,1.604554105,0.456019188,3.386623165,1368.65,16.27079935,Afrique du Sud
15598,-26.375,29.125,10,26,12,64.52982967,1.814463977,50.02841789,32.23872848,17.72556699,18.39466254,1.627385918,0.474061693,3.569177521,1362.5,14.57655524,Afrique du Sud
15599,-26.375,29.375,10,27,12,64.18879029,1.852861282,48.08457081,32.55478088,19.35476277,19.05994205,1.632813292,0.686204782,3.708438971,1352.01,15.86752988,Afrique du Sud
15600,-26.375,29.625,10,8,12,64.15616786,1.704341521,49.19124445,31.59657391,19.22015771,17.68757364,1.769409952,0.853395696,3.740324481,1368.91,16.18571558,Afrique du Sud
15601,-26.375,29.875,9,17,5,62.66282865,1.251858568,49.6505893,31.89673617,18.45031732,16.38331822,1.792398911,0.793740709,4.044605621,1345.24,15.60126927,Afrique du Sud
15602,-26.375,30.125,9,17,13,58.42164977,1.333395332,54.07374686,28.5724914,17.35822561,9.937505812,1.735457082,1.103093275,4.049288571,1374.28,15.12610434,Afrique du Sud
15603,-26.375,30.375,9,5,13,57.105685,2.79888164,51.71304753,30.36150979,17.92525629,10.53737185,1.818681267,1.541023857,4.275302889,1333.63,15.32096925,Afrique du Sud
15604,-26.375,30.875,9,1,13,56.57429683,6.450393416,49.33526273,32.67350999,17.9877001,10.76232251,1.836115582,1.879056976,4.928009406,1239.18,19.59627385,Swaziland
15605,-26.375,31.125,8,12,13,55.60411195,6.931709084,45.6201431,34.48419527,19.89647677,10.74748664,1.95091613,1.934631915,4.998279141,1188.9,22.23874649,Swaziland
15606,-26.375,31.375,7,22,9,57.63403601,4.432280829,51.75545101,30.03953678,18.19723152,8.354564372,1.288793088,1.026632588,5.032570343,1236.96,19.6367502,Swaziland
15607,-26.375,31.625,10,6,8,60.13405699,5.630664858,59.63464496,24.2504749,16.12492085,9.436363636,0.998846674,0.517173767,4.355223881,1351.34,16.29497965,Swaziland
15608,-26.375,31.875,10,19,8,61.63596055,5.095014026,46.78734956,33.12134648,20.08496969,16.08406479,1.17415003,0.786826712,4.227128767,1287.25,18.99086056,Swaziland
15609,-26.375,32.125,10,22,8,63.13012832,6.027290801,42.44966564,36.96647388,20.57545635,19.30625339,1.425675312,0.766007807,4.218055305,1210.63,20.60509669,Mozambique
15610,-26.375,32.375,11,3,1,61.52427448,2.106048278,62.5934364,24.44643341,12.95579062,13.69930386,1.008481963,0.343221919,3.612060392,1299.29,15.02007052,Mozambique
15611,-26.375,32.625,10,31,8,59.26826091,0.747557458,67.54098818,20.37480227,12.08104587,11.35814646,0.933376662,0.869234461,3.858844329,1348.65,10.85856518,Mozambique
15612,-26.375,32.875,10,31,8,59.33823322,1.728480565,64.33088339,23.00155477,12.66021201,15.93342756,1.425788126,2.183650098,3.380212014,1329.64,18.03279152,Mozambique
15613,-26.625,24.125,12,3,4,64.71098632,2.692056879,82.35322887,11.2476225,6.399510914,6.036047459,0.600199439,0.018330424,5.003894575,1479.3,2.352504302,Afrique du Sud
15614,-26.625,24.375,11,15,4,65.48914616,2.708664978,79.06557525,12.62527135,8.308248915,7.263205499,0.61863314,0.053068036,5.000994935,1490.38,2.642908828,Afrique du Sud
15615,-26.625,24.625,11,11,4,71.35283962,3.483234893,67.07632894,19.14729668,13.77737392,13.52194457,0.767630895,0.271069744,4.833439346,1491,4.896592458,Afrique du Sud
15616,-26.625,24.875,11,11,5,72.49367203,4.05631893,64.89124932,21.16787199,13.93572591,15.57051166,0.774949014,0.266422033,4.619598626,1506.11,5.031097451,Afrique du Sud
15617,-26.625,25.125,12,23,5,68.36293401,2.278131249,67.46509726,20.14660971,12.39311034,12.36611525,0.712178422,0.151659666,4.687693147,1522.85,3.500818033,Afrique du Sud
15618,-26.625,25.375,12,23,5,64.96557347,0.740532705,71.56984961,17.40550824,11.02174307,7.576372531,0.684280395,0.126162336,4.647218699,1515.59,2.265718427,Afrique du Sud
15619,-26.625,25.625,12,10,5,65.29240201,0.706576259,68.77029537,19.55313022,11.67007245,9.562511611,0.819698123,0.218760167,4.483745124,1472.71,2.602266394,Afrique du Sud
15620,-26.625,25.875,12,1,5,64.14253373,1.350086027,68.06275469,20.50701802,11.42787286,10.77750611,0.956318572,0.060619626,4.037308702,1533.88,3.484560355,Afrique du Sud
15621,-26.625,26.125,2,8,5,58.31600907,1.304036281,71.19727891,17.55229025,11.25414966,7.42893424,1.296393922,0.255473416,4.88952381,1475.31,4.89414966,Afrique du Sud
15622,-26.625,26.375,2,2,5,58.14865601,1.886124228,68.07737014,18.91545587,13.0145296,8.097439157,1.279393298,0.23294435,4.802034145,1416.18,6.419723938,Afrique du Sud
15623,-26.625,26.625,11,4,5,58.56365447,2.041923216,69.32225643,18.87042738,11.80161173,8.498189062,0.942833031,0.093453136,4.725552336,1461.48,6.621513944,Afrique du Sud
15624,-26.625,26.875,11,5,5,60.93167984,2.594621604,63.93640411,22.20405197,13.85981648,10.64767875,1.301499499,0.284802198,4.589715636,1417.81,8.903970201,Afrique du Sud
15625,-26.625,27.125,11,3,5,61.19349549,3.050833561,62.55652728,23.10449121,14.32950715,10.71176095,1.338179647,0.498344862,4.392548055,1417.71,10.19577298,Afrique du Sud
15626,-26.625,27.375,11,3,5,62.7249818,2.237172489,62.07196143,23.61826783,14.30758734,11.81295488,1.456027656,0.327331496,4.455877001,1420.79,9.104075691,Afrique du Sud
15627,-26.625,27.625,11,4,5,62.70673688,1.462865444,63.06291992,22.63836935,14.29789359,11.2275286,1.654904667,0.396279671,4.05238787,1453.05,8.519429817,Afrique du Sud
15628,-26.625,27.875,11,1,5,61.70322874,3.05675307,60.50522965,23.77198727,15.72232833,12.69349704,1.676409277,0.600430022,3.767803547,1416.61,9.937971805,Afrique du Sud
15629,-26.625,28.125,11,1,5,59.33012879,0.861781244,64.0686559,21.22773445,14.70297479,10.18755668,1.460380011,0.448993198,4.311899147,1399.64,10.66796662,Afrique du Sud
15630,-26.625,28.375,11,1,5,59.82585441,1.150756958,65.01241954,21.50920134,13.4717614,9.527966639,1.405107969,0.341310331,4.620886592,1403.84,11.83800199,Afrique du Sud
15631,-26.625,28.625,10,29,5,61.29199529,0.919680899,57.31293627,26.44465597,16.25165443,13.43105793,1.497436315,0.582938934,4.242045146,1383.39,13.402774,Afrique du Sud
15632,-26.625,28.875,10,29,12,66.6511946,0.715210651,48.70034653,32.7257888,18.5735911,21.83275579,1.545823454,0.288653413,3.442184935,1361.86,13.92385555,Afrique du Sud
15633,-26.625,29.125,10,26,5,67.01298583,2.362322817,47.51010517,34.74513032,17.74897119,22.54942844,1.641604938,0.334138176,3.306812986,1355.31,15.00100594,Afrique du Sud
15634,-26.625,29.375,10,28,12,68.24650572,1.323742966,42.78562353,38.05981122,19.15438374,28.54093302,1.694224905,0.374803892,3.208113995,1333.16,17.92630241,Afrique du Sud
15635,-26.625,29.625,10,11,5,67.2898748,0.857829795,44.76202141,36.24033751,18.99219742,23.66467066,1.689297768,0.384901673,3.320268554,1347.08,15.5620577,Afrique du Sud
15636,-26.625,29.875,9,17,5,61.79573115,0.831880109,47.35004541,32.50127157,20.14940963,15.59037239,1.613401453,0.661160222,3.346049046,1356.92,14.7719346,Afrique du Sud
15637,-26.625,30.125,9,20,12,58.3364554,1.276166227,48.97199236,32.69055197,18.33318178,11.67618441,1.686197145,1.225128761,4.216786396,1336.99,16.11703192,Afrique du Sud
15638,-26.625,30.875,8,29,13,57.34188344,6.065077495,49.33146017,33.40741412,17.26257591,11.36490528,1.986115742,1.725981327,4.877367896,1189.36,21.59883984,Swaziland
15639,-26.625,31.125,7,28,9,58.37949787,8.317048853,48.17574549,33.5199855,18.30916342,10.7140397,1.814484998,1.280309706,4.954500136,1185.06,21.51645065,Swaziland
15640,-26.625,31.375,10,2,9,59.06275506,5.217375533,51.0019951,31.22064025,17.77555092,10.55309694,1.744101114,0.774788065,4.944681237,1263.37,17.92636256,Swaziland
15641,-26.625,31.625,10,9,8,58.86325879,5.579643998,53.06818804,29.61697855,17.31729804,10.17900502,1.21722072,0.664836878,4.708261068,1306.42,17.16695573,Swaziland
15642,-26.625,31.875,10,25,8,61.35611967,4.655847688,44.48567543,36.95648232,18.55276519,16.96110607,1.161595011,0.820298368,4.020126927,1321.35,20.9118767,Swaziland
15643,-26.625,32.125,10,31,8,60.45580636,3.616988487,42.11231983,37.99039072,19.89828665,18.61562868,1.432937178,1.05441609,4.338500589,1218.1,23.67174327,Swaziland
15644,-26.625,32.375,12,2,1,61.33614896,0.636330609,64.16021798,24.16811989,11.67075386,11.28337875,0.915248047,0.337413243,4.009536785,1312.15,14.28374205,Mozambique
15645,-26.625,32.625,11,6,8,60.09896589,1.248730044,70.86747097,18.58653846,10.54943759,8.221607402,0.926785558,0.599908336,4.288370827,1357.13,11.24519231,Mozambique
15646,-26.625,32.875,10,31,8,58.38361026,2.677206001,75.73947411,15.63752218,8.624294241,9.346507501,1.158320373,1.145406609,3.94402323,1338.83,14.58315857,Mozambique
15647,-26.875,23.875,12,12,4,66.73513709,1.895394082,86.14939824,8.565378699,5.289114107,5.242692969,0.585022894,0.041300614,5.022441408,1482.52,1.788887883,Afrique du Sud
15648,-26.875,24.125,12,3,4,66.70306234,1.045935108,81.47429821,11.97566533,6.551039008,7.274516952,0.700815895,0.025890808,4.967918338,1480.09,3.091505651,Afrique du Sud
15649,-26.875,24.375,11,15,4,70.41660624,2.190627266,70.05121465,18.33973894,11.61004351,12.06127629,0.768358049,0.226821019,4.884427121,1509.47,4.137327774,Afrique du Sud
15650,-26.875,24.875,11,11,4,72.40837268,2.122775154,65.30158009,19.05548493,15.64974573,14.45259717,0.784944333,0.301571236,4.838630585,1478.55,4.257264802,Afrique du Sud
15651,-26.875,25.125,11,4,5,70.8538203,1.697646952,65.29317707,20.42527483,14.27119106,15.68038521,0.818375396,0.31705182,4.713364223,1482.47,4.037067321,Afrique du Sud
15652,-26.875,25.375,12,23,5,66.38209905,0.591912767,68.95165834,19.92321672,11.11967288,9.275329396,0.730372376,0.298940736,4.47760109,1528.67,2.516038164,Afrique du Sud
15653,-26.875,25.625,12,10,5,67.73813421,0.374795417,68.49436261,20.71331151,10.79105292,11.46990362,0.83406783,0.165739896,4.426623022,1515.13,3.165484634,Afrique du Sud
15654,-26.875,25.875,12,1,5,66.1643699,1.515412511,63.70942883,23.38921124,12.88848595,16.32574796,1.234421306,0.230109454,4.861922031,1469.13,6.262647325,Afrique du Sud
15655,-26.875,26.125,12,1,5,59.91891154,1.193847834,65.74708773,20.91508919,13.3423735,9.976792865,1.282369584,0.337153507,4.823625774,1443.82,6.149253731,Afrique du Sud
15656,-26.875,26.375,12,1,5,60.03929576,1.836645794,65.30429259,21.53371449,13.1572738,9.993828841,1.229957528,0.44342367,4.895271803,1419.93,7.595426082,Afrique du Sud
15657,-26.875,26.625,11,7,5,59.15025057,2.265968109,64.36018223,22.79617312,12.84182232,10.76236902,1.04227116,0.427733113,4.538041002,1393.96,7.431070615,Afrique du Sud
15658,-26.875,26.875,11,3,5,61.9320353,2.057319625,62.00900737,24.50195615,13.48703485,13.13065235,1.084498861,0.425400988,4.157765444,1404.13,7.63524702,Afrique du Sud
15659,-26.875,27.125,11,5,5,61.46615245,2.219872958,61.89709619,23.91088929,14.19092559,11.92931034,1.159863701,0.306810322,4.565154265,1425.01,9.331306715,Afrique du Sud
15660,-26.875,27.375,11,3,5,58.6830199,1.867811393,61.95457436,23.09076043,14.96229672,11.26601254,1.34796902,0.404784455,4.734260016,1386.49,12.54656128,Afrique du Sud
15661,-26.875,27.625,11,3,5,60.10454835,1.146203628,63.71725458,22.55054234,13.72728101,12.82089144,1.509627199,0.243315258,4.249202443,1424,9.108650077,Afrique du Sud
15662,-26.875,27.875,11,1,5,65.06389369,1.102848821,56.55256212,27.03249295,16.41521798,19.65559297,1.6031155,0.183332884,3.419313734,1442.14,9.044052062,Afrique du Sud
15663,-26.875,28.125,11,1,5,62.41543156,1.648212729,57.98256321,25.27266783,16.74269834,17.20150392,1.546159546,0.445206201,4.070836966,1376.01,11.00294246,Afrique du Sud
15664,-26.875,28.375,11,1,5,62.81687102,3.301912702,59.99156449,25.87533104,14.13016184,15.13663561,1.634666994,0.377031878,4.259637077,1403.82,10.20215792,Afrique du Sud
15665,-26.875,28.625,11,1,5,66.1233849,1.724931756,53.10837125,30.16851683,16.72693358,19.01537762,1.596320291,0.32722323,4.257597816,1397.53,10.66878981,Afrique du Sud
15666,-26.875,28.875,10,29,5,67.05118182,1.137272727,49.02881818,32.03918182,18.92072727,21.77045455,1.569332727,0.238693229,3.458272727,1365.75,11.738,Afrique du Sud
15667,-26.875,29.125,10,28,5,66.55317987,2.530070057,51.320444,31.67764535,16.99899918,17.58002002,1.684726596,0.148704289,3.415976708,1390.85,12.0856155,Afrique du Sud
15668,-26.875,29.375,10,28,5,67.1864793,1.393467528,46.44768325,35.03237752,18.51775541,21.6679643,1.629638245,0.223421392,3.298328902,1362.24,13.81038739,Afrique du Sud
15669,-26.875,29.625,10,14,5,66.77727314,1.115269325,43.21636843,37.04514488,19.73612499,22.83831411,1.645983286,0.383725665,3.522663276,1348.53,13.75420111,Afrique du Sud
15670,-26.875,29.875,9,17,5,60.90297084,0.675933497,43.29935496,35.11320069,21.59271373,18.07931316,1.648285636,0.860184417,3.39574816,1339.01,15.46461343,Afrique du Sud
15671,-26.875,30.125,9,20,12,57.57288259,1.316612141,45.36623046,36.7887132,17.83924028,13.30107234,1.663319701,1.03054551,4.066157761,1289.8,18.81679389,Afrique du Sud
15672,-26.875,30.375,9,17,13,56.96741532,0.835419735,48.50892857,32.94753314,18.53819956,11.9119109,1.677182436,1.497522182,4.495581738,1284.04,16.27301178,Afrique du Sud
15673,-26.875,30.875,8,29,13,56.88563902,3.773185575,46.4333727,36.47624671,17.08483968,11.80352439,1.674659733,1.243676719,4.917067854,1216.04,20.18212372,Afrique du Sud
15674,-26.875,31.125,8,3,9,58.3093486,4.690560552,47.12900881,33.63741256,19.24729717,11.39592986,1.574691378,1.056824201,4.693195239,1207.73,17.12710094,Swaziland
15675,-26.875,31.375,2,14,9,58.41602325,4.818602961,48.40221637,32.88255064,18.72604233,11.38550277,1.59451694,0.882722338,4.98592061,1216.85,17.90898356,Swaziland
15676,-26.875,31.625,10,14,8,60.3279978,3.424403183,53.83115339,29.08158785,17.08305131,10.39787798,1.134754594,0.545392888,4.503155584,1325.74,14.68718558,Swaziland
15677,-26.875,31.875,11,26,8,64.97524122,5.088294193,41.8014746,40.86692154,17.33424358,24.04068815,1.165725741,0.3725987,4.012288367,1320.1,19.2302931,Swaziland
15678,-26.875,32.125,12,2,8,61.78125,4.417696221,45.63581032,35.85701308,18.51662427,17.6412609,1.263967114,0.994230468,4.385083576,1253.92,20.39325945,Afrique du Sud
15679,-26.875,32.375,12,5,8,60.25382348,1.040077391,64.77510595,23.03169338,12.18398747,10.81020822,0.960054633,0.833681445,4.108162889,1334.91,15.19034457,Afrique du Sud
15680,-26.875,32.625,11,23,8,59.34102261,1.163109618,78.58677686,14.37734992,7.031241486,6.345472709,0.734725183,0.387834555,4.422214149,1342.7,11.58368904,Afrique du Sud
15681,-26.875,32.875,10,31,8,59.02701674,2.030821918,77.88489346,14.18226788,7.939307458,7.643645358,0.967442922,0.892692355,4.207001522,1330.01,12.88165906,Afrique du Sud
