FID,LAT,LON
1287,12.625,-0.125
1288,12.625,0.125
1289,12.625,0.375
1290,12.625,0.875
1291,12.625,1.125
1292,12.625,1.625
1293,12.625,1.875
1294,12.625,2.125
1295,12.625,2.625
1296,12.625,2.875
1297,12.625,3.125
1298,12.625,3.375
1299,12.625,3.625
1300,12.625,3.875
1301,12.625,14.125
1302,12.625,14.375
1303,12.625,14.625
1304,12.625,14.875
1305,12.625,15.125
1306,12.625,15.375
1307,12.625,15.625
1308,12.625,16.375
1309,12.625,16.625
1310,12.625,16.875
1311,12.625,17.125
1312,12.625,17.375
1313,12.625,17.625
1314,12.625,17.875
1315,12.625,18.125
1316,12.625,18.375
1317,12.625,18.625
1318,12.625,18.875
1319,12.625,19.125
1320,12.625,19.375
1321,12.625,19.625
1322,12.625,19.875
1323,12.625,20.125
1324,12.625,20.375
1325,12.625,20.625
1326,12.625,20.875
1327,12.625,21.125
1328,12.625,21.375
1329,12.625,21.625
1330,12.625,21.875
1331,12.625,22.125
1332,12.625,22.375
1333,12.625,36.125
1334,12.625,36.375
1335,12.625,36.875
1336,12.625,37.125
1337,12.625,37.375
1338,12.625,37.625
1339,12.625,37.875
1340,12.625,38.125
1341,12.625,38.375
1342,12.625,38.625
1343,12.625,38.875
1344,12.625,39.125
1345,12.625,39.375
1346,12.625,39.625
1347,12.625,39.875
1348,12.375,-16.625
1349,12.375,-16.375
1350,12.375,-16.125
1351,12.375,-15.875
1352,12.375,-15.625
1353,12.375,-15.375
1354,12.375,-15.125
1355,12.375,-14.875
1356,12.375,-14.625
1357,12.375,-14.375
1358,12.375,-14.125
1359,12.375,-13.875
1360,12.375,-13.625
1361,12.375,-13.375
1362,12.375,-12.875
1363,12.375,-12.625
1364,12.375,-12.375
1365,12.375,-12.125
1366,12.375,-11.875
1367,12.375,-11.375
1368,12.375,-11.125
1369,12.375,-10.625
1370,12.375,-9.625
1371,12.375,-9.375
1372,12.375,-9.125
1373,12.375,-8.875
1374,12.375,-8.625
1375,12.375,-8.375
1376,12.375,-8.125
1377,12.375,-7.875
1378,12.375,-7.625
1379,12.375,-7.375
1380,12.375,-7.125
1381,12.375,-6.875
1382,12.375,-6.625
1383,12.375,-6.375
1384,12.375,-6.125
1385,12.375,-5.875
1386,12.375,-5.625
1387,12.375,-5.375
1388,12.375,-5.125
1389,12.375,-4.875
1390,12.375,-4.625
1391,12.375,-4.375
1392,12.375,-4.125
1393,12.375,-3.875
1394,12.375,-3.625
1395,12.375,-3.375
1396,12.375,-3.125
1397,12.375,-2.875
1398,12.375,-2.625
1399,12.375,-2.375
1400,12.375,-2.125
1401,12.375,-1.875
1402,12.375,-1.625
1403,12.375,-1.375
1404,12.375,-1.125
1405,12.375,-0.875
1406,12.375,-0.625
1407,12.375,-0.375
1408,12.375,-0.125
1409,12.375,0.125
1410,12.375,0.375
1411,12.375,0.625
1412,12.375,1.625
1413,12.375,1.875
1414,12.375,2.125
1415,12.375,2.375
1416,12.375,2.625
1417,12.375,2.875
1418,12.375,3.125
1419,12.375,3.375
1420,12.375,3.625
1421,12.375,3.875
1422,12.375,4.125
1423,12.375,4.375
1424,12.375,14.375
1425,12.375,14.625
1426,12.375,14.875
1427,12.375,15.125
1428,12.375,15.375
1429,12.375,15.625
1430,12.375,15.875
1431,12.375,16.125
1432,12.375,16.375
1433,12.375,16.625
1434,12.375,16.875
1435,12.375,17.125
1436,12.375,17.375
1437,12.375,17.625
1438,12.375,17.875
1439,12.375,18.125
1440,12.375,18.375
1441,12.375,18.625
1442,12.375,18.875
1443,12.375,19.125
1444,12.375,19.375
1445,12.375,19.625
1446,12.375,19.875
1447,12.375,20.125
1448,12.375,20.375
1449,12.375,20.625
1450,12.375,20.875
1451,12.375,21.125
1452,12.375,21.375
1453,12.375,21.625
1454,12.375,21.875
1455,12.375,22.125
1456,12.375,22.375
1457,12.375,36.125
1458,12.375,36.375
1459,12.375,36.625
1460,12.375,36.875
1461,12.375,37.125
1462,12.375,37.375
1463,12.375,37.625
1464,12.375,37.875
1465,12.375,38.125
1466,12.375,38.375
1467,12.375,38.625
1468,12.375,38.875
1469,12.375,39.125
1470,12.375,39.375
1471,12.375,39.625
1472,12.375,39.875
1473,12.125,-16.375
1474,12.125,-16.125
1475,12.125,-15.875
1476,12.125,-15.625
1477,12.125,-15.375
1478,12.125,-15.125
1479,12.125,-14.875
1480,12.125,-14.625
1481,12.125,-14.375
1482,12.125,-14.125
1483,12.125,-13.875
1484,12.125,-12.625
1485,12.125,-12.375
1486,12.125,-12.125
1487,12.125,-11.375
1488,12.125,-11.125
1489,12.125,-10.875
1490,12.125,-10.625
1491,12.125,-10.375
1492,12.125,-10.125
1493,12.125,-9.875
1494,12.125,-9.625
1495,12.125,-9.375
1496,12.125,-8.875
1497,12.125,-8.625
1498,12.125,-8.375
1499,12.125,-8.125
1500,12.125,-7.875
1501,12.125,-7.625
1502,12.125,-7.375
1503,12.125,-7.125
1504,12.125,-6.875
1505,12.125,-6.625
1506,12.125,-6.375
1507,12.125,-6.125
1508,12.125,-5.875
1509,12.125,-5.625
1510,12.125,-5.375
1511,12.125,-5.125
1512,12.125,-4.875
1513,12.125,-4.625
1514,12.125,-4.375
1515,12.125,-4.125
1516,12.125,-3.875
1517,12.125,-3.625
1518,12.125,-3.375
1519,12.125,-3.125
1520,12.125,-2.875
1521,12.125,-2.625
1522,12.125,-2.375
1523,12.125,-2.125
1524,12.125,-1.875
1525,12.125,-1.625
1526,12.125,-1.375
1527,12.125,-1.125
1528,12.125,-0.875
1529,12.125,-0.625
1530,12.125,-0.375
1531,12.125,-0.125
1532,12.125,0.125
1533,12.125,0.375
1534,12.125,0.625
1535,12.125,0.875
1536,12.125,1.125
1537,12.125,1.375
1538,12.125,1.625
1539,12.125,1.875
1540,12.125,2.375
1541,12.125,3.125
1542,12.125,3.375
1543,12.125,3.625
1544,12.125,3.875
1545,12.125,4.125
1546,12.125,4.375
1547,12.125,4.625
1548,12.125,4.875
1549,12.125,5.125
1550,12.125,5.375
1551,12.125,5.625
1552,12.125,5.875
1553,12.125,14.625
1554,12.125,14.875
1555,12.125,15.125
1556,12.125,15.375
1557,12.125,15.625
1558,12.125,15.875
1559,12.125,16.125
1560,12.125,16.375
1561,12.125,16.625
1562,12.125,16.875
1563,12.125,17.125
1564,12.125,17.375
1565,12.125,17.625
1566,12.125,17.875
1567,12.125,18.125
1568,12.125,18.375
1569,12.125,18.625
1570,12.125,18.875
1571,12.125,19.125
1572,12.125,19.375
1573,12.125,19.625
1574,12.125,19.875
1575,12.125,20.125
1576,12.125,20.375
1577,12.125,20.625
1578,12.125,20.875
1579,12.125,21.125
1580,12.125,21.375
1581,12.125,21.625
1582,12.125,21.875
1583,12.125,22.125
1584,12.125,22.375
1585,12.125,22.625
1586,12.125,32.875
1587,12.125,33.125
1588,12.125,35.875
1589,12.125,36.375
1590,12.125,36.625
1591,12.125,36.875
1592,12.125,37.125
1593,12.125,37.625
1594,12.125,37.875
1595,12.125,38.125
1596,12.125,38.375
1597,12.125,38.625
1598,12.125,38.875
1599,12.125,39.625
1600,11.875,-16.125
1601,11.875,-15.875
1602,11.875,-15.625
1603,11.875,-15.375
1604,11.875,-15.125
1605,11.875,-14.875
1606,11.875,-14.625
1607,11.875,-14.375
1608,11.875,-14.125
1609,11.875,-13.875
1610,11.875,-12.625
1611,11.875,-12.375
1612,11.875,-12.125
1613,11.875,-11.875
1614,11.875,-10.875
1615,11.875,-10.625
1616,11.875,-10.375
1617,11.875,-10.125
1618,11.875,-9.875
1619,11.875,-9.625
1620,11.875,-9.125
1621,11.875,-8.875
1622,11.875,-8.625
1623,11.875,-8.375
1624,11.875,-8.125
1625,11.875,-7.875
1626,11.875,-7.625
1627,11.875,-7.375
1628,11.875,-7.125
1629,11.875,-6.875
1630,11.875,-6.625
1631,11.875,-6.375
1632,11.875,-6.125
1633,11.875,-5.875
1634,11.875,-5.625
1635,11.875,-5.375
1636,11.875,-5.125
1637,11.875,-4.875
1638,11.875,-4.625
1639,11.875,-4.375
1640,11.875,-4.125
1641,11.875,-3.875
1642,11.875,-3.625
1643,11.875,-3.375
1644,11.875,-3.125
1645,11.875,-2.875
1646,11.875,-2.625
1647,11.875,-2.375
1648,11.875,-2.125
1649,11.875,-1.875
1650,11.875,-1.625
1651,11.875,-1.375
1652,11.875,-1.125
1653,11.875,-0.875
1654,11.875,-0.625
1655,11.875,-0.375
1656,11.875,-0.125
1657,11.875,0.125
1658,11.875,0.375
1659,11.875,0.625
1660,11.875,1.125
1661,11.875,1.375
1662,11.875,1.625
1663,11.875,1.875
1664,11.875,3.125
1665,11.875,3.375
1666,11.875,3.625
1667,11.875,3.875
1668,11.875,4.125
1669,11.875,4.375
1670,11.875,4.625
1671,11.875,4.875
1672,11.875,5.125
1673,11.875,5.375
1674,11.875,5.625
1675,11.875,5.875
1676,11.875,6.125
1677,11.875,6.375
1678,11.875,6.625
1679,11.875,6.875
1680,11.875,7.125
1681,11.875,8.625
1682,11.875,8.875
1683,11.875,9.125
1684,11.875,9.375
1685,11.875,9.625
1686,11.875,9.875
1687,11.875,10.125
1688,11.875,10.375
1689,11.875,10.625
1690,11.875,10.875
1691,11.875,11.125
1692,11.875,11.375
1693,11.875,11.625
1694,11.875,11.875
1695,11.875,12.125
1696,11.875,12.375
1697,11.875,12.625
1698,11.875,12.875
1699,11.875,13.125
1700,11.875,13.375
1701,11.875,13.625
1702,11.875,13.875
1703,11.875,14.125
1704,11.875,14.375
1705,11.875,14.625
1706,11.875,14.875
1707,11.875,15.125
1708,11.875,15.375
1709,11.875,15.625
1710,11.875,15.875
1711,11.875,16.125
1712,11.875,16.375
1713,11.875,16.625
1714,11.875,16.875
1715,11.875,17.125
1716,11.875,17.375
1717,11.875,17.625
1718,11.875,17.875
1719,11.875,18.125
1720,11.875,18.375
1721,11.875,18.625
1722,11.875,18.875
1723,11.875,19.125
1724,11.875,19.375
1725,11.875,19.625
1726,11.875,19.875
1727,11.875,20.125
1728,11.875,20.375
1729,11.875,20.625
1730,11.875,20.875
1731,11.875,21.125
1732,11.875,21.375
1733,11.875,21.625
1734,11.875,21.875
1735,11.875,22.125
1736,11.875,22.375
1737,11.875,22.625
1738,11.875,32.125
1739,11.875,32.375
1740,11.875,32.625
1741,11.875,32.875
1742,11.875,33.125
1743,11.875,35.125
1744,11.875,36.625
1745,11.875,36.875
1746,11.875,37.125
1747,11.875,37.625
1748,11.875,37.875
1749,11.875,38.125
1750,11.875,38.375
1751,11.875,38.625
1752,11.875,38.875
1753,11.875,39.125
1754,11.875,39.625
1755,11.875,39.875
1756,11.875,41.125
1757,11.625,-16.375
1758,11.625,-15.875
1759,11.625,-15.625
1760,11.625,-15.375
1761,11.625,-15.125
1762,11.625,-14.875
1763,11.625,-14.625
1764,11.625,-14.375
1765,11.625,-14.125
1766,11.625,-13.875
1767,11.625,-13.625
1768,11.625,-13.375
1769,11.625,-13.125
1770,11.625,-12.875
1771,11.625,-12.625
1772,11.625,-12.375
1773,11.625,-12.125
1774,11.625,-11.875
1775,11.625,-10.875
1776,11.625,-10.625
1777,11.625,-9.375
1778,11.625,-9.125
1779,11.625,-8.875
1780,11.625,-8.625
1781,11.625,-8.375
1782,11.625,-8.125
1783,11.625,-7.875
1784,11.625,-7.625
1785,11.625,-7.375
1786,11.625,-7.125
1787,11.625,-6.875
1788,11.625,-6.625
1789,11.625,-6.375
1790,11.625,-6.125
1791,11.625,-5.875
1792,11.625,-5.625
1793,11.625,-5.375
1794,11.625,-5.125
1795,11.625,-4.875
1796,11.625,-4.625
1797,11.625,-4.375
1798,11.625,-4.125
1799,11.625,-3.875
1800,11.625,-3.625
1801,11.625,-3.375
1802,11.625,-3.125
1803,11.625,-2.875
1804,11.625,-2.625
1805,11.625,-2.375
1806,11.625,-2.125
1807,11.625,-1.875
1808,11.625,-1.625
1809,11.625,-1.375
1810,11.625,-1.125
1811,11.625,-0.875
1812,11.625,-0.625
1813,11.625,-0.375
1814,11.625,-0.125
1815,11.625,0.125
1816,11.625,0.625
1817,11.625,1.625
1818,11.625,1.875
1819,11.625,2.375
1820,11.625,2.625
1821,11.625,3.125
1822,11.625,3.375
1823,11.625,3.625
1824,11.625,3.875
1825,11.625,4.125
1826,11.625,4.375
1827,11.625,4.625
1828,11.625,4.875
1829,11.625,5.125
1830,11.625,5.375
1831,11.625,5.625
1832,11.625,5.875
1833,11.625,6.125
1834,11.625,6.375
1835,11.625,6.625
1836,11.625,6.875
1837,11.625,7.125
1838,11.625,7.375
1839,11.625,8.375
1840,11.625,8.625
1841,11.625,8.875
1842,11.625,9.125
1843,11.625,9.375
1844,11.625,9.625
1845,11.625,9.875
1846,11.625,10.125
1847,11.625,10.375
1848,11.625,10.625
1849,11.625,10.875
1850,11.625,11.125
1851,11.625,11.375
1852,11.625,11.625
1853,11.625,11.875
1854,11.625,12.125
1855,11.625,12.375
1856,11.625,12.625
1857,11.625,12.875
1858,11.625,13.125
1859,11.625,13.375
1860,11.625,13.625
1861,11.625,13.875
1862,11.625,14.125
1863,11.625,14.375
1864,11.625,14.625
1865,11.625,14.875
1866,11.625,15.125
1867,11.625,15.375
1868,11.625,15.625
1869,11.625,15.875
1870,11.625,16.125
1871,11.625,16.375
1872,11.625,16.625
1873,11.625,16.875
1874,11.625,17.125
1875,11.625,17.375
1876,11.625,17.625
1877,11.625,17.875
1878,11.625,18.125
1879,11.625,18.375
1880,11.625,18.625
1881,11.625,18.875
1882,11.625,19.125
1883,11.625,19.375
1884,11.625,19.625
1885,11.625,19.875
1886,11.625,20.125
1887,11.625,20.375
1888,11.625,20.625
1889,11.625,20.875
1890,11.625,21.125
1891,11.625,21.375
1892,11.625,21.625
1893,11.625,21.875
1894,11.625,22.125
1895,11.625,22.375
1896,11.625,22.625
1897,11.625,32.625
1898,11.625,32.875
1899,11.625,33.125
1900,11.625,35.125
1901,11.625,35.875
1902,11.625,36.125
1903,11.625,36.375
1904,11.625,36.625
1905,11.625,36.875
1906,11.625,37.125
1907,11.625,37.375
1908,11.625,37.625
1909,11.625,37.875
1910,11.625,38.125
1911,11.625,38.375
1912,11.625,38.625
1913,11.625,38.875
1914,11.625,39.125
1915,11.625,39.375
1916,11.625,39.625
1917,11.625,39.875
1918,11.625,40.875
1919,11.625,41.125
1920,11.625,41.375
1921,11.375,-15.875
1922,11.375,-15.625
1923,11.375,-15.375
1924,11.375,-15.125
1925,11.375,-14.875
1926,11.375,-14.625
1927,11.375,-13.875
1928,11.375,-13.625
1929,11.375,-13.375
1930,11.375,-13.125
1931,11.375,-12.875
1932,11.375,-12.625
1933,11.375,-12.375
1934,11.375,-12.125
1935,11.375,-11.125
1936,11.375,-10.875
1937,11.375,-10.625
1938,11.375,-9.375
1939,11.375,-9.125
1940,11.375,-8.875
1941,11.375,-8.625
1942,11.375,-8.375
1943,11.375,-8.125
1944,11.375,-7.875
1945,11.375,-7.625
1946,11.375,-7.375
1947,11.375,-7.125
1948,11.375,-6.875
1949,11.375,-6.625
1950,11.375,-6.375
1951,11.375,-6.125
1952,11.375,-5.875
1953,11.375,-5.625
1954,11.375,-5.375
1955,11.375,-5.125
1956,11.375,-4.875
1957,11.375,-4.625
1958,11.375,-4.375
1959,11.375,-4.125
1960,11.375,-3.875
1961,11.375,-3.625
1962,11.375,-3.375
1963,11.375,-3.125
1964,11.375,-2.875
1965,11.375,-2.375
1966,11.375,-2.125
1967,11.375,-0.875
1968,11.375,-0.625
1969,11.375,-0.375
1970,11.375,-0.125
1971,11.375,0.125
1972,11.375,0.375
1973,11.375,0.625
1974,11.375,1.125
1975,11.375,1.375
1976,11.375,1.625
1977,11.375,1.875
1978,11.375,2.125
1979,11.375,2.375
1980,11.375,2.625
1981,11.375,2.875
1982,11.375,3.125
1983,11.375,3.375
1984,11.375,3.625
1985,11.375,3.875
1986,11.375,4.125
1987,11.375,4.375
1988,11.375,4.625
1989,11.375,4.875
1990,11.375,5.125
1991,11.375,5.375
1992,11.375,5.625
1993,11.375,5.875
1994,11.375,6.125
1995,11.375,6.375
1996,11.375,6.625
1997,11.375,6.875
1998,11.375,7.125
1999,11.375,7.375
2000,11.375,7.625
2001,11.375,7.875
2002,11.375,8.125
2003,11.375,8.375
2004,11.375,8.625
2005,11.375,8.875
2006,11.375,9.125
2007,11.375,9.375
2008,11.375,9.625
2009,11.375,9.875
2010,11.375,10.125
2011,11.375,10.375
2012,11.375,10.625
2013,11.375,10.875
2014,11.375,11.125
2015,11.375,11.375
2016,11.375,11.625
2017,11.375,11.875
2018,11.375,12.125
2019,11.375,12.375
2020,11.375,12.625
2021,11.375,12.875
2022,11.375,13.125
2023,11.375,13.375
2024,11.375,13.625
2025,11.375,13.875
2026,11.375,14.125
2027,11.375,14.375
2028,11.375,14.625
2029,11.375,14.875
2030,11.375,15.125
2031,11.375,15.375
2032,11.375,15.625
2033,11.375,15.875
2034,11.375,16.125
2035,11.375,16.375
2036,11.375,16.625
2037,11.375,16.875
2038,11.375,17.125
2039,11.375,17.375
2040,11.375,17.625
2041,11.375,17.875
2042,11.375,18.125
2043,11.375,18.375
2044,11.375,18.625
2045,11.375,18.875
2046,11.375,19.125
2047,11.375,19.375
2048,11.375,19.625
2049,11.375,19.875
2050,11.375,20.125
2051,11.375,20.375
2052,11.375,20.625
2053,11.375,20.875
2054,11.375,21.125
2055,11.375,21.375
2056,11.375,21.625
2057,11.375,21.875
2058,11.375,22.125
2059,11.375,22.375
2060,11.375,22.625
2061,11.375,22.875
2062,11.375,32.375
2063,11.375,32.625
2064,11.375,32.875
2065,11.375,33.125
2066,11.375,35.125
2067,11.375,35.375
2068,11.375,35.875
2069,11.375,36.125
2070,11.375,36.375
2071,11.375,36.625
2072,11.375,36.875
2073,11.375,37.125
2074,11.375,37.375
2075,11.375,37.625
2076,11.375,37.875
2077,11.375,38.125
2078,11.375,38.375
2079,11.375,38.625
2080,11.375,38.875
2081,11.375,39.125
2082,11.375,39.375
2083,11.375,39.625
2084,11.375,39.875
2085,11.375,40.875
2086,11.375,41.375
2087,11.375,41.625
2088,11.125,-16.125
2089,11.125,-15.375
2090,11.125,-15.125
2091,11.125,-14.875
2092,11.125,-14.625
2093,11.125,-14.375
2094,11.125,-14.125
2095,11.125,-13.875
2096,11.125,-13.625
2097,11.125,-13.375
2098,11.125,-13.125
2099,11.125,-12.875
2100,11.125,-12.625
2101,11.125,-12.375
2102,11.125,-12.125
2103,11.125,-11.125
2104,11.125,-10.875
2105,11.125,-10.625
2106,11.125,-10.375
2107,11.125,-10.125
2108,11.125,-9.375
2109,11.125,-9.125
2110,11.125,-8.875
2111,11.125,-8.625
2112,11.125,-8.375
2113,11.125,-8.125
2114,11.125,-7.875
2115,11.125,-7.625
2116,11.125,-7.375
2117,11.125,-7.125
2118,11.125,-6.875
2119,11.125,-6.625
2120,11.125,-6.375
2121,11.125,-6.125
2122,11.125,-5.875
2123,11.125,-5.625
2124,11.125,-5.375
2125,11.125,-5.125
2126,11.125,-4.875
2127,11.125,-4.625
2128,11.125,-4.375
2129,11.125,-4.125
2130,11.125,-3.875
2131,11.125,-3.625
2132,11.125,-3.375
2133,11.125,-3.125
2134,11.125,-2.875
2135,11.125,-2.625
2136,11.125,-2.125
2137,11.125,-1.875
2138,11.125,-1.125
2139,11.125,-0.875
2140,11.125,-0.625
2141,11.125,-0.375
2142,11.125,-0.125
2143,11.125,0.125
2144,11.125,0.375
2145,11.125,0.625
2146,11.125,0.875
2147,11.125,1.125
2148,11.125,1.375
2149,11.125,1.625
2150,11.125,1.875
2151,11.125,2.125
2152,11.125,2.375
2153,11.125,2.625
2154,11.125,2.875
2155,11.125,3.125
2156,11.125,3.375
2157,11.125,3.625
2158,11.125,3.875
2159,11.125,4.125
2160,11.125,4.375
2161,11.125,4.625
2162,11.125,4.875
2163,11.125,5.125
2164,11.125,5.375
2165,11.125,5.625
2166,11.125,5.875
2167,11.125,6.125
2168,11.125,6.375
2169,11.125,6.625
2170,11.125,6.875
2171,11.125,7.125
2172,11.125,7.375
2173,11.125,7.625
2174,11.125,7.875
2175,11.125,8.125
2176,11.125,8.375
2177,11.125,8.625
2178,11.125,8.875
2179,11.125,9.125
2180,11.125,9.375
2181,11.125,9.625
2182,11.125,9.875
2183,11.125,10.125
2184,11.125,10.375
2185,11.125,10.625
2186,11.125,10.875
2187,11.125,11.125
2188,11.125,11.375
2189,11.125,11.625
2190,11.125,11.875
2191,11.125,12.125
2192,11.125,12.375
2193,11.125,12.625
2194,11.125,12.875
2195,11.125,13.125
2196,11.125,13.375
2197,11.125,13.625
2198,11.125,13.875
2199,11.125,14.125
2200,11.125,14.375
2201,11.125,14.625
2202,11.125,14.875
2203,11.125,15.125
2204,11.125,15.375
2205,11.125,15.625
2206,11.125,15.875
2207,11.125,16.125
2208,11.125,16.375
2209,11.125,16.625
2210,11.125,16.875
2211,11.125,17.125
2212,11.125,17.375
2213,11.125,17.625
2214,11.125,17.875
2215,11.125,18.125
2216,11.125,18.375
2217,11.125,18.625
2218,11.125,18.875
2219,11.125,19.125
2220,11.125,19.375
2221,11.125,19.625
2222,11.125,19.875
2223,11.125,20.125
2224,11.125,20.375
2225,11.125,20.625
2226,11.125,20.875
2227,11.125,21.125
2228,11.125,21.375
2229,11.125,21.625
2230,11.125,21.875
2231,11.125,22.125
2232,11.125,22.375
2233,11.125,22.625
2234,11.125,22.875
2235,11.125,32.375
2236,11.125,32.625
2237,11.125,32.875
2238,11.125,33.125
2239,11.125,35.125
2240,11.125,35.375
2241,11.125,36.375
2242,11.125,36.625
2243,11.125,36.875
2244,11.125,37.125
2245,11.125,37.375
2246,11.125,37.625
2247,11.125,37.875
2248,11.125,38.125
2249,11.125,38.375
2250,11.125,38.625
2251,11.125,38.875
2252,11.125,39.125
2253,11.125,39.375
2254,11.125,39.625
2255,11.125,39.875
2256,11.125,40.125
2257,10.875,-15.125
2258,10.875,-14.875
2259,10.875,-14.625
2260,10.875,-14.375
2261,10.875,-14.125
2262,10.875,-13.875
2263,10.875,-13.625
2264,10.875,-13.375
2265,10.875,-13.125
2266,10.875,-12.875
2267,10.875,-12.625
2268,10.875,-12.375
2269,10.875,-12.125
2270,10.875,-11.375
2271,10.875,-11.125
2272,10.875,-10.875
2273,10.875,-10.625
2274,10.875,-10.375
2275,10.875,-9.625
2276,10.875,-9.375
2277,10.875,-9.125
2278,10.875,-8.875
2279,10.875,-8.625
2280,10.875,-8.375
2281,10.875,-8.125
2282,10.875,-7.875
2283,10.875,-7.625
2284,10.875,-7.375
2285,10.875,-7.125
2286,10.875,-6.875
2287,10.875,-6.625
2288,10.875,-6.375
2289,10.875,-6.125
2290,10.875,-5.875
2291,10.875,-5.625
2292,10.875,-5.375
2293,10.875,-5.125
2294,10.875,-4.875
2295,10.875,-4.625
2296,10.875,-4.375
2297,10.875,-4.125
2298,10.875,-3.875
2299,10.875,-3.625
