FID,DOY,LAT,LON
1080,168,15.375,-10.375
1081,162,15.375,-10.375
1082,162,15.375,-10.375
1083,170,15.375,-10.125
1084,170,15.375,-10.125
1085,170,15.375,-10.125
1086,170,15.375,-10.125
1087,170,15.375,-10.125
1088,170,15.375,-10.125
1089,162,15.375,-10.125
1090,162,15.375,-10.125
1091,162,15.375,-10.125
1092,174,15.375,-9.875
1093,174,15.375,-9.875
1094,174,15.375,-9.875
1095,170,15.375,-9.875
1096,170,15.375,-9.875
1097,170,15.375,-9.875
1098,170,15.375,-9.875
1099,170,15.375,-9.875
1100,170,15.375,-9.875
1101,174,15.375,-9.625
1102,174,15.375,-9.625
1103,174,15.375,-9.625
1104,174,15.375,-9.625
1105,174,15.375,-9.625
1106,174,15.375,-9.625
1107,170,15.375,-9.625
1108,170,15.375,-9.625
1109,170,15.375,-9.625
1110,162,15.375,-9.375
1111,162,15.375,-9.375
1112,162,15.375,-9.375
1113,174,15.375,-9.375
1114,174,15.375,-9.375
1115,174,15.375,-9.375
1116,170,15.375,-9.375
1117,170,15.375,-9.375
1118,170,15.375,-9.375
1119,162,15.375,-9.125
1120,162,15.375,-9.125
1121,162,15.375,-9.125
1122,174,15.375,-9.125
1123,165,15.375,-9.125
1124,165,15.375,-9.125
1125,162,15.375,-9.125
1126,165,15.375,-9.125
1127,165,15.375,-9.125
1128,174,15.375,-8.875
1129,174,15.375,-8.875
1130,174,15.375,-8.875
1131,165,15.375,-8.875
1132,165,15.375,-8.875
1133,165,15.375,-8.875
1134,165,15.375,-8.875
1135,165,15.375,-8.875
1136,165,15.375,-8.875
1137,174,15.375,-8.625
1138,174,15.375,-8.625
1139,174,15.375,-8.625
1140,165,15.375,-8.625
1141,165,15.375,-8.625
1142,162,15.375,-8.625
1143,165,15.375,-8.625
1144,165,15.375,-8.625
1145,165,15.375,-8.625
1146,174,15.375,-8.375
1147,174,15.375,-8.375
1148,174,15.375,-8.375
1149,162,15.375,-8.375
1150,162,15.375,-8.375
1151,162,15.375,-8.375
1152,165,15.375,-8.375
1153,165,15.375,-8.375
1154,165,15.375,-8.375
1155,174,15.375,-8.125
1156,174,15.375,-8.125
1157,174,15.375,-8.125
1158,162,15.375,-8.125
1159,162,15.375,-8.125
1160,162,15.375,-8.125
1161,162,15.375,-8.125
1162,162,15.375,-8.125
1163,162,15.375,-8.125
1164,174,15.375,-7.875
1165,174,15.375,-7.875
1166,174,15.375,-7.875
1167,174,15.375,-7.875
1168,174,15.375,-7.875
1169,174,15.375,-7.875
1170,162,15.375,-7.875
1171,162,15.375,-7.875
1172,162,15.375,-7.875
1173,174,15.375,-7.625
1174,174,15.375,-7.625
1175,174,15.375,-7.625
1176,174,15.375,-7.625
1177,174,15.375,-7.625
1178,174,15.375,-7.625
1179,162,15.375,-7.625
1180,174,15.375,-7.625
1181,174,15.375,-7.625
1182,174,15.375,-7.375
1183,174,15.375,-7.375
1184,170,15.375,-7.375
1185,174,15.375,-7.375
1186,174,15.375,-7.375
1187,174,15.375,-7.375
1188,174,15.375,-7.375
1189,168,15.375,-7.375
1190,168,15.375,-7.375
1191,170,15.375,-7.125
1192,170,15.375,-7.125
1193,170,15.375,-7.125
1194,174,15.375,-7.125
1195,174,15.375,-7.125
1196,174,15.375,-7.125
1197,168,15.375,-7.125
1198,168,15.375,-7.125
1199,174,15.375,-7.125
1200,172,15.375,-6.375
1201,172,15.375,-6.375
1202,172,15.375,-6.375
1203,170,15.375,-6.375
1204,170,15.375,-6.375
1205,170,15.375,-6.375
1206,170,15.375,-6.375
1207,170,15.375,-6.375
1208,170,15.375,-6.375
1209,174,15.375,-5.875
1210,174,15.375,-5.875
1211,177,15.375,-5.875
1212,174,15.375,-5.875
1213,174,15.375,-5.875
1214,174,15.375,-5.875
1215,174,15.375,-5.875
1216,174,15.375,-5.875
1217,174,15.375,-5.875
1218,180,15.375,-4.625
1219,181,15.375,-4.625
1220,181,15.375,-4.625
1221,181,15.375,-4.625
1222,181,15.375,-4.625
1223,181,15.375,-4.625
1224,181,15.375,-4.625
1225,181,15.375,-4.625
1226,175,15.375,-4.625
1227,181,15.375,-4.375
1228,181,15.375,-4.375
1229,181,15.375,-4.375
1230,181,15.375,-4.375
1231,173,15.375,-4.375
1232,173,15.375,-4.375
1233,176,15.375,-4.375
1234,176,15.375,-4.375
1235,176,15.375,-4.375
1236,179,15.375,-4.125
1237,179,15.375,-4.125
1238,182,15.375,-4.125
1239,173,15.375,-4.125
1240,173,15.375,-4.125
1241,173,15.375,-4.125
1242,176,15.375,-4.125
1243,176,15.375,-4.125
1244,176,15.375,-4.125
1245,182,15.375,-3.875
1246,182,15.375,-3.875
1247,182,15.375,-3.875
1248,173,15.375,-3.875
1249,173,15.375,-3.875
1250,173,15.375,-3.875
1251,176,15.375,-3.875
1252,176,15.375,-3.875
1253,176,15.375,-3.875
1254,182,15.375,-3.625
1255,182,15.375,-3.625
1256,182,15.375,-3.625
1257,173,15.375,-3.625
1258,177,15.375,-3.625
1259,173,15.375,-3.625
1260,176,15.375,-3.625
1261,176,15.375,-3.625
1262,176,15.375,-3.625
1263,179,15.375,-2.375
1264,179,15.375,-2.375
1265,179,15.375,-2.375
1266,179,15.375,-2.375
1267,179,15.375,-2.375
1268,179,15.375,-2.375
1269,180,15.375,-2.375
1270,180,15.375,-2.375
1271,180,15.375,-2.375
1272,180,15.375,-2.125
1273,180,15.375,-2.125
1274,180,15.375,-2.125
1275,179,15.375,-2.125
1276,179,15.375,-2.125
1277,180,15.375,-2.125
1278,180,15.375,-2.125
1279,180,15.375,-2.125
1280,180,15.375,-2.125
1281,180,15.375,-1.875
1282,180,15.375,-1.875
1283,180,15.375,-1.875
1284,180,15.375,-1.875
1285,180,15.375,-1.875
1286,180,15.375,-1.875
1287,177,15.375,-1.875
1288,177,15.375,-1.875
1289,177,15.375,-1.875
1290,180,15.375,-1.375
1291,180,15.375,-1.375
1292,180,15.375,-1.375
1293,180,15.375,-1.375
1294,180,15.375,-1.375
1295,180,15.375,-1.375
1296,180,15.375,-1.125
1297,180,15.375,-1.125
1298,180,15.375,-1.125
1299,180,15.375,-1.125
1300,180,15.375,2.875
1301,180,15.375,2.875
1302,180,15.375,2.875
1303,180,15.375,2.875
1304,179,15.375,2.875
1305,179,15.375,2.875
1306,176,15.375,2.875
1307,176,15.375,2.875
1308,180,15.375,2.875
1309,180,15.375,3.125
1310,180,15.375,3.125
1311,171,15.375,3.125
1312,180,15.375,3.125
1313,180,15.375,3.125
1314,174,15.375,3.125
1315,174,15.375,3.125
1316,174,15.375,3.125
1317,174,15.375,3.125
1318,171,15.375,3.375
1319,171,15.375,3.375
1320,171,15.375,3.375
1321,174,15.375,3.375
1322,174,15.375,3.375
1323,174,15.375,3.375
1324,174,15.375,3.375
1325,174,15.375,3.375
1326,174,15.375,3.375
1327,176,15.375,4.125
1328,161,15.375,4.125
1329,161,15.375,4.125
1330,161,15.375,4.125
1331,161,15.375,4.125
1332,161,15.375,4.125
1333,160,15.375,4.125
1334,160,15.375,4.125
1335,160,15.375,4.125
1336,161,15.375,4.375
1337,161,15.375,4.375
1338,155,15.375,4.375
1339,161,15.375,4.375
1340,161,15.375,4.375
1341,159,15.375,4.375
1342,160,15.375,4.375
1343,160,15.375,4.375
1344,160,15.375,4.375
1345,155,15.375,4.625
1346,173,15.375,4.625
1347,168,15.375,4.625
1348,159,15.375,4.625
1349,159,15.375,4.625
1350,159,15.375,4.625
1351,160,15.375,4.625
1352,160,15.375,4.625
1353,159,15.375,4.625
1354,168,15.375,4.875
1355,168,15.375,4.875
1356,168,15.375,4.875
1357,159,15.375,4.875
1358,168,15.375,4.875
1359,168,15.375,4.875
1360,159,15.375,4.875
1361,159,15.375,4.875
1362,159,15.375,4.875
1363,168,15.375,5.125
1364,168,15.375,5.125
1365,168,15.375,5.125
1366,168,15.375,5.125
1367,168,15.375,5.125
1368,168,15.375,5.125
1369,159,15.375,5.125
1370,159,15.375,5.125
1371,159,15.375,5.125
1372,168,15.375,5.375
1373,168,15.375,5.375
1374,173,15.375,5.375
1375,168,15.375,5.375
1376,168,15.375,5.375
1377,173,15.375,5.375
1378,159,15.375,5.375
1379,159,15.375,5.375
1380,160,15.375,5.375
1381,173,15.375,5.625
1382,173,15.375,5.625
1383,173,15.375,5.625
1384,155,15.375,5.625
1385,152,15.375,5.625
1386,152,15.375,5.625
1387,160,15.375,5.625
1388,160,15.375,5.625
1389,160,15.375,5.625
1390,152,15.375,5.875
1391,173,15.375,5.875
1392,173,15.375,5.875
1393,152,15.375,5.875
1394,152,15.375,5.875
1395,155,15.375,5.875
1396,160,15.375,5.875
1397,160,15.375,5.875
1398,160,15.375,5.875
1399,173,15.375,6.125
1400,173,15.375,6.125
1401,173,15.375,6.125
1402,160,15.375,6.125
1403,160,15.375,6.125
1404,160,15.375,6.125
1405,160,15.375,6.125
1406,160,15.375,6.125
1407,160,15.375,6.125
1408,173,15.375,6.375
1409,176,15.375,6.375
1410,176,15.375,6.375
1411,160,15.375,6.375
1412,155,15.375,6.375
1413,161,15.375,6.375
1414,160,15.375,6.375
1415,160,15.375,6.375
1416,160,15.375,6.375
1417,176,15.375,6.625
1418,176,15.375,6.625
1419,176,15.375,6.625
1420,176,15.375,6.625
1421,176,15.375,6.625
1422,176,15.375,6.625
1423,160,15.375,6.625
1424,161,15.375,6.625
1425,176,15.375,6.625
1426,180,15.375,7.125
1427,177,15.375,7.125
1428,177,15.375,7.125
1429,171,15.375,7.125
1430,177,15.375,7.125
1431,177,15.375,7.125
1432,167,15.375,7.125
1433,171,15.375,7.125
1434,171,15.375,7.125
1435,177,15.375,7.375
1436,177,15.375,7.375
1437,177,15.375,7.375
1438,177,15.375,7.375
1439,177,15.375,7.375
1440,177,15.375,7.375
1441,177,15.375,7.375
1442,177,15.375,7.375
1443,177,15.375,7.375
1444,178,15.375,37.125
1445,178,15.375,37.125
1446,173,15.375,37.125
1447,178,15.375,37.125
1448,178,15.375,37.125
1449,173,15.375,37.125
1450,176,15.375,37.125
1451,173,15.375,37.125
1452,175,15.375,37.125
1453,175,15.375,37.375
1454,175,15.375,37.375
1455,173,15.375,37.375
1456,173,15.375,37.375
1457,173,15.375,37.375
1458,175,15.375,37.375
1459,175,15.375,37.375
1460,175,15.375,37.375
1461,175,15.375,37.375
1462,173,15.375,37.625
1463,174,15.375,37.625
1464,174,15.375,37.625
1465,175,15.375,37.625
1466,175,15.375,37.625
1467,175,15.375,37.625
1468,175,15.375,37.625
1469,175,15.375,37.625
1470,175,15.375,37.625
1471,124,15.375,38.625
1472,157,15.375,38.625
1473,146,15.375,38.625
1474,124,15.375,38.625
1475,124,15.375,38.625
1476,147,15.375,38.625
1477,123,15.375,38.625
1478,150,15.375,38.625
1479,147,15.375,38.625
1480,146,15.375,38.875
1481,140,15.375,38.875
1482,184,15.375,38.875
1483,148,15.375,38.875
1484,142,15.375,38.875
1485,145,15.375,38.875
1486,147,15.375,38.875
1487,121,15.375,38.875
1488,142,15.375,38.875
1489,163,15.125,-16.875
1490,161,15.125,-16.875
1491,161,15.125,-16.875
1492,161,15.125,-16.875
1493,161,15.125,-16.875
1494,164,15.125,-16.875
1495,164,15.125,-16.875
1496,164,15.125,-16.875
1497,161,15.125,-16.625
1498,161,15.125,-16.625
1499,161,15.125,-16.625
1500,161,15.125,-16.625
1501,161,15.125,-16.625
1502,164,15.125,-16.625
1503,164,15.125,-16.625
1504,164,15.125,-16.625
1505,164,15.125,-16.625
1506,161,15.125,-16.375
1507,161,15.125,-16.375
1508,164,15.125,-16.375
1509,164,15.125,-16.375
1510,164,15.125,-16.375
1511,164,15.125,-16.375
1512,164,15.125,-16.375
1513,164,15.125,-16.375
1514,164,15.125,-16.375
1515,164,15.125,-16.125
1516,164,15.125,-16.125
1517,164,15.125,-16.125
1518,164,15.125,-16.125
1519,164,15.125,-16.125
1520,164,15.125,-16.125
1521,164,15.125,-16.125
1522,164,15.125,-16.125
1523,164,15.125,-16.125
1524,170,15.125,-14.625
1525,170,15.125,-14.625
1526,170,15.125,-14.625
1527,170,15.125,-14.625
1528,165,15.125,-14.625
1529,165,15.125,-14.625
1530,171,15.125,-14.625
1531,171,15.125,-14.625
1532,171,15.125,-14.625
1533,170,15.125,-14.375
1534,170,15.125,-14.375
1535,170,15.125,-14.375
1536,165,15.125,-14.375
1537,165,15.125,-14.375
1538,165,15.125,-14.375
1539,171,15.125,-14.375
1540,165,15.125,-14.375
1541,172,15.125,-14.375
1542,170,15.125,-14.125
1543,170,15.125,-14.125
1544,170,15.125,-14.125
1545,165,15.125,-14.125
1546,165,15.125,-14.125
1547,165,15.125,-14.125
1548,172,15.125,-14.125
1549,172,15.125,-14.125
1550,172,15.125,-14.125
1551,170,15.125,-13.875
1552,170,15.125,-13.875
1553,170,15.125,-13.875
1554,165,15.125,-13.875
1555,165,15.125,-13.875
1556,165,15.125,-13.875
1557,165,15.125,-13.875
1558,165,15.125,-13.875
1559,165,15.125,-13.875
1560,162,15.125,-13.125
1561,163,15.125,-13.125
1562,163,15.125,-13.125
1563,161,15.125,-13.125
1564,161,15.125,-13.125
1565,162,15.125,-13.125
1566,160,15.125,-13.125
1567,160,15.125,-13.125
1568,160,15.125,-13.125
1569,161,15.125,-12.875
1570,161,15.125,-12.875
1571,162,15.125,-12.875
1572,163,15.125,-12.875
1573,163,15.125,-12.875
1574,163,15.125,-12.875
1575,160,15.125,-12.875
1576,160,15.125,-12.875
1577,158,15.125,-12.875
1578,159,15.125,-12.625
1579,160,15.125,-12.625
1580,160,15.125,-12.625
1581,163,15.125,-12.625
1582,158,15.125,-12.625
1583,158,15.125,-12.625
1584,158,15.125,-12.625
1585,158,15.125,-12.625
1586,158,15.125,-12.625
1587,160,15.125,-12.375
1588,158,15.125,-12.375
1589,158,15.125,-12.375
1590,158,15.125,-12.375
1591,158,15.125,-12.375
1592,158,15.125,-12.375
1593,158,15.125,-12.375
1594,158,15.125,-12.375
1595,158,15.125,-12.375
1596,158,15.125,-12.125
1597,158,15.125,-12.125
1598,158,15.125,-12.125
1599,158,15.125,-12.125
1600,158,15.125,-12.125
1601,158,15.125,-12.125
1602,158,15.125,-12.125
1603,158,15.125,-12.125
1604,158,15.125,-12.125
1605,158,15.125,-11.875
1606,158,15.125,-11.875
1607,158,15.125,-11.875
1608,158,15.125,-11.875
1609,158,15.125,-11.875
1610,158,15.125,-11.875
1611,160,15.125,-11.875
1612,160,15.125,-11.875
1613,160,15.125,-11.875
1614,164,15.125,-11.375
1615,159,15.125,-11.375
1616,159,15.125,-11.375
1617,160,15.125,-11.375
1618,159,15.125,-11.375
1619,159,15.125,-11.375
1620,160,15.125,-11.375
1621,160,15.125,-11.375
1622,160,15.125,-11.375
1623,159,15.125,-11.125
1624,159,15.125,-11.125
1625,171,15.125,-11.125
1626,159,15.125,-11.125
1627,159,15.125,-11.125
1628,159,15.125,-11.125
1629,160,15.125,-11.125
1630,159,15.125,-11.125
1631,159,15.125,-11.125
1632,171,15.125,-10.875
1633,164,15.125,-10.875
1634,164,15.125,-10.875
1635,159,15.125,-10.875
1636,171,15.125,-10.875
1637,171,15.125,-10.875
1638,159,15.125,-10.875
1639,159,15.125,-10.875
1640,159,15.125,-10.875
1641,164,15.125,-10.625
1642,164,15.125,-10.625
1643,164,15.125,-10.625
1644,171,15.125,-10.625
1645,168,15.125,-10.625
1646,164,15.125,-10.625
1647,171,15.125,-10.625
1648,171,15.125,-10.625
1649,171,15.125,-10.625
1650,168,15.125,-10.375
1651,168,15.125,-10.375
1652,168,15.125,-10.375
1653,164,15.125,-10.375
1654,164,15.125,-10.375
1655,164,15.125,-10.375
1656,168,15.125,-10.375
1657,160,15.125,-10.375
1658,160,15.125,-10.375
1659,168,15.125,-10.125
1660,162,15.125,-10.125
1661,162,15.125,-10.125
1662,164,15.125,-10.125
1663,168,15.125,-10.125
1664,168,15.125,-10.125
1665,164,15.125,-10.125
1666,164,15.125,-10.125
1667,164,15.125,-10.125
1668,162,15.125,-9.875
1669,162,15.125,-9.875
1670,162,15.125,-9.875
1671,168,15.125,-9.875
1672,162,15.125,-9.875
1673,162,15.125,-9.875
1674,164,15.125,-9.875
1675,168,15.125,-9.875
1676,168,15.125,-9.875
1677,162,15.125,-9.625
1678,162,15.125,-9.625
1679,162,15.125,-9.625
1680,162,15.125,-9.625
1681,162,15.125,-9.625
1682,165,15.125,-9.625
1683,168,15.125,-9.625
1684,168,15.125,-9.625
1685,165,15.125,-9.625
1686,170,15.125,-9.375
1687,162,15.125,-9.375
1688,165,15.125,-9.375
1689,165,15.125,-9.375
1690,165,15.125,-9.375
1691,165,15.125,-9.375
1692,165,15.125,-9.375
1693,165,15.125,-9.375
1694,165,15.125,-9.375
1695,165,15.125,-9.125
1696,165,15.125,-9.125
1697,165,15.125,-9.125
1698,165,15.125,-9.125
1699,165,15.125,-9.125
1700,165,15.125,-9.125
1701,165,15.125,-9.125
1702,165,15.125,-9.125
1703,165,15.125,-9.125
1704,165,15.125,-8.875
1705,165,15.125,-8.875
1706,165,15.125,-8.875
1707,165,15.125,-8.875
1708,165,15.125,-8.875
1709,165,15.125,-8.875
1710,165,15.125,-8.875
1711,165,15.125,-8.875
1712,165,15.125,-8.875
1713,165,15.125,-8.625
1714,165,15.125,-8.625
1715,165,15.125,-8.625
1716,165,15.125,-8.625
1717,165,15.125,-8.625
1718,165,15.125,-8.625
1719,159,15.125,-8.625
1720,159,15.125,-8.625
1721,159,15.125,-8.625
1722,165,15.125,-8.375
1723,165,15.125,-8.375
1724,165,15.125,-8.375
1725,165,15.125,-8.375
1726,159,15.125,-8.375
1727,159,15.125,-8.375
1728,159,15.125,-8.375
1729,159,15.125,-8.375
1730,159,15.125,-8.375
1731,159,15.125,-8.125
1732,165,15.125,-8.125
1733,165,15.125,-8.125
1734,159,15.125,-8.125
1735,161,15.125,-8.125
1736,159,15.125,-8.125
1737,159,15.125,-8.125
1738,159,15.125,-8.125
1739,159,15.125,-8.125
1740,165,15.125,-7.875
1741,162,15.125,-7.875
1742,162,15.125,-7.875
1743,159,15.125,-7.875
1744,159,15.125,-7.875
1745,159,15.125,-7.875
1746,159,15.125,-7.875
1747,159,15.125,-7.875
1748,159,15.125,-7.875
1749,162,15.125,-7.625
1750,162,15.125,-7.625
1751,159,15.125,-7.625
1752,159,15.125,-7.625
1753,159,15.125,-7.625
1754,171,15.125,-7.625
1755,159,15.125,-7.625
1756,159,15.125,-7.625
1757,159,15.125,-7.625
1758,159,15.125,-7.375
1759,159,15.125,-7.375
1760,168,15.125,-7.375
1761,171,15.125,-7.375
1762,158,15.125,-7.375
1763,158,15.125,-7.375
1764,158,15.125,-7.375
1765,158,15.125,-7.375
1766,159,15.125,-7.375
1767,168,15.125,-7.125
1768,168,15.125,-7.125
1769,168,15.125,-7.125
1770,158,15.125,-7.125
1771,168,15.125,-7.125
1772,168,15.125,-7.125
1773,159,15.125,-7.125
1774,158,15.125,-7.125
1775,158,15.125,-7.125
1776,168,15.125,-6.875
1777,168,15.125,-6.875
1778,168,15.125,-6.875
1779,168,15.125,-6.875
1780,168,15.125,-6.875
1781,168,15.125,-6.875
1782,158,15.125,-6.875
1783,158,15.125,-6.875
1784,168,15.125,-6.875
1785,174,15.125,-6.625
1786,174,15.125,-6.625
1787,174,15.125,-6.625
1788,168,15.125,-6.625
1789,168,15.125,-6.625
1790,168,15.125,-6.625
1791,168,15.125,-6.625
1792,168,15.125,-6.625
1793,168,15.125,-6.625
1794,174,15.125,-6.375
1795,174,15.125,-6.375
1796,174,15.125,-6.375
1797,168,15.125,-6.375
1798,168,15.125,-6.375
1799,168,15.125,-6.375
1800,168,15.125,-6.375
1801,168,15.125,-6.375
1802,168,15.125,-6.375
1803,173,15.125,-6.125
1804,173,15.125,-6.125
1805,173,15.125,-6.125
1806,168,15.125,-6.125
1807,158,15.125,-6.125
1808,173,15.125,-6.125
1809,168,15.125,-6.125
1810,168,15.125,-6.125
1811,168,15.125,-6.125
1812,174,15.125,-5.625
1813,174,15.125,-5.625
1814,173,15.125,-5.625
1815,174,15.125,-5.625
1816,174,15.125,-5.625
1817,174,15.125,-5.625
1818,171,15.125,-5.625
1819,162,15.125,-5.625
1820,162,15.125,-5.625
1821,176,15.125,-5.375
1822,178,15.125,-5.375
1823,178,15.125,-5.375
1824,176,15.125,-5.375
1825,176,15.125,-5.375
1826,178,15.125,-5.375
1827,164,15.125,-5.375
1828,176,15.125,-5.375
1829,175,15.125,-5.375
1830,177,15.125,-5.125
1831,177,15.125,-5.125
1832,177,15.125,-5.125
1833,178,15.125,-5.125
1834,178,15.125,-5.125
1835,178,15.125,-5.125
1836,175,15.125,-5.125
1837,175,15.125,-5.125
1838,175,15.125,-5.125
1839,175,15.125,-4.875
1840,175,15.125,-4.875
1841,181,15.125,-4.875
1842,175,15.125,-4.875
1843,175,15.125,-4.875
1844,177,15.125,-4.875
1845,175,15.125,-4.875
1846,175,15.125,-4.875
1847,175,15.125,-4.875
1848,181,15.125,-4.625
1849,176,15.125,-4.625
1850,176,15.125,-4.625
1851,175,15.125,-4.625
1852,175,15.125,-4.625
1853,176,15.125,-4.625
1854,175,15.125,-4.625
1855,176,15.125,-4.625
1856,176,15.125,-4.625
1857,176,15.125,-4.375
1858,176,15.125,-4.375
1859,177,15.125,-4.375
1860,177,15.125,-4.375
1861,177,15.125,-4.375
1862,177,15.125,-4.375
1863,176,15.125,-4.375
1864,162,15.125,-4.375
1865,174,15.125,-4.375
1866,177,15.125,-4.125
1867,177,15.125,-4.125
1868,177,15.125,-4.125
1869,174,15.125,-4.125
1870,174,15.125,-4.125
1871,174,15.125,-4.125
1872,174,15.125,-4.125
1873,174,15.125,-4.125
1874,174,15.125,-4.125
1875,177,15.125,-3.875
1876,177,15.125,-3.875
1877,177,15.125,-3.875
1878,174,15.125,-3.875
1879,174,15.125,-3.875
1880,174,15.125,-3.875
1881,174,15.125,-3.875
1882,174,15.125,-3.875
1883,174,15.125,-3.875
1884,174,15.125,-1.375
1885,174,15.125,-1.375
1886,177,15.125,-1.375
1887,173,15.125,-1.375
1888,177,15.125,-1.375
1889,174,15.125,-1.375
1890,173,15.125,-1.375
