FID,LAT,LON,MONTH,DAY
9630,-6.625,14.375,2,6
9631,-6.625,14.625,2,11
9632,-6.625,14.875,2,4
9633,-6.625,15.125,2,3
9634,-6.625,15.375,2,9
9635,-6.625,15.625,2,11
9636,-6.625,15.875,2,14
9637,-6.625,16.125,2,15
9638,-6.625,16.375,2,15
9639,-6.625,16.625,2,16
9640,-6.625,16.875,2,13
9641,-6.625,17.125,2,15
9642,-6.625,17.375,2,15
9643,-6.625,17.625,2,16
9644,-6.625,17.875,2,16
9645,-6.625,18.125,2,17
9646,-6.625,18.375,2,19
9647,-6.625,18.625,2,19
9648,-6.625,18.875,2,20
9649,-6.625,19.125,2,20
9650,-6.625,19.375,2,20
9651,-6.625,19.625,8,14
9652,-6.625,20.125,8,14
9653,-6.625,20.375,8,14
9654,-6.625,20.625,8,14
9655,-6.625,20.875,8,13
9656,-6.625,21.125,7,29
9657,-6.625,21.375,7,26
9658,-6.625,21.625,7,25
9659,-6.625,21.875,7,25
9660,-6.625,22.125,7,25
9661,-6.625,22.375,7,28
9662,-6.625,22.625,7,31
9663,-6.625,22.875,8,3
9664,-6.625,23.125,8,10
9665,-6.625,23.375,8,13
9666,-6.625,23.625,2,13
9667,-6.625,23.875,2,13
9668,-6.625,24.125,2,10
9669,-6.625,24.375,2,10
9670,-6.625,24.625,2,10
9671,-6.625,24.875,2,10
9672,-6.625,25.125,2,10
9673,-6.625,25.375,2,10
9674,-6.625,25.625,2,13
9675,-6.625,25.875,2,11
9676,-6.625,26.125,2,11
9677,-6.625,26.375,2,9
9678,-6.625,26.625,2,7
9679,-6.625,26.875,2,7
9680,-6.625,27.125,2,5
9681,-6.625,27.375,2,4
9682,-6.625,27.625,2,5
9683,-6.625,27.875,2,5
9684,-6.625,28.125,2,5
9685,-6.625,28.375,2,5
9686,-6.625,28.625,2,8
9687,-6.625,28.875,2,8
9688,-6.625,29.125,1,16
9689,-6.625,29.375,1,24
9690,-6.625,29.625,2,4
9691,-6.625,30.375,2,1
9692,-6.625,30.875,1,29
9693,-6.625,31.125,1,26
9694,-6.625,31.875,1,24
9695,-6.625,32.125,1,25
9696,-6.625,32.375,1,22
9697,-6.625,35.125,11,17
9698,-6.625,35.625,11,17
9699,-6.625,35.875,11,17
9700,-6.625,36.125,11,15
9701,-6.625,36.375,11,7
9702,-6.625,36.625,11,2
9703,-6.625,37.125,10,18
9704,-6.625,37.625,9,26
9705,-6.625,38.125,9,19
9706,-6.625,38.375,9,19
9707,-6.625,38.625,10,25
9708,-6.625,38.875,11,2
9709,-6.625,39.125,11,4
9710,-6.875,12.875,12,15
9711,-6.875,13.125,12,15
9712,-6.875,13.375,12,15
9713,-6.875,13.625,12,15
9714,-6.875,13.875,2,1
9715,-6.875,14.125,2,4
9716,-6.875,14.375,2,9
9717,-6.875,14.625,2,12
9718,-6.875,14.875,2,13
9719,-6.875,15.125,2,7
9720,-6.875,15.375,2,8
9721,-6.875,15.625,2,11
9722,-6.875,15.875,2,11
9723,-6.875,16.125,2,11
9724,-6.875,16.375,2,11
9725,-6.875,16.875,2,10
9726,-6.875,17.125,2,10
9727,-6.875,17.375,2,12
9728,-6.875,17.625,2,14
9729,-6.875,17.875,2,16
9730,-6.875,18.125,2,16
9731,-6.875,18.375,2,18
9732,-6.875,18.625,2,19
9733,-6.875,18.875,2,19
9734,-6.875,19.125,2,20
9735,-6.875,19.375,2,20
9736,-6.875,19.625,2,20
9737,-6.875,19.875,8,14
9738,-6.875,20.375,8,14
9739,-6.875,20.625,8,14
9740,-6.875,20.875,8,14
9741,-6.875,21.125,8,2
9742,-6.875,21.375,8,1
9743,-6.875,21.625,7,29
9744,-6.875,21.875,7,29
9745,-6.875,22.125,7,31
9746,-6.875,22.375,8,3
9747,-6.875,22.625,8,9
9748,-6.875,22.875,8,10
9749,-6.875,23.125,8,11
9750,-6.875,23.375,8,14
9751,-6.875,23.625,8,20
9752,-6.875,23.875,2,13
9753,-6.875,24.125,2,10
9754,-6.875,24.375,2,10
9755,-6.875,24.625,2,8
9756,-6.875,24.875,2,10
9757,-6.875,25.125,2,10
9758,-6.875,25.375,2,11
9759,-6.875,25.625,2,11
9760,-6.875,25.875,2,11
9761,-6.875,26.125,2,9
9762,-6.875,26.375,2,7
9763,-6.875,26.625,2,7
9764,-6.875,26.875,2,5
9765,-6.875,27.125,2,1
9766,-6.875,27.375,2,1
9767,-6.875,27.625,2,2
9768,-6.875,27.875,2,2
9769,-6.875,28.375,2,5
9770,-6.875,28.625,2,5
9771,-6.875,29.125,1,28
9772,-6.875,29.375,1,30
9773,-6.875,29.625,2,4
9774,-6.875,30.625,1,29
9775,-6.875,31.875,1,25
9776,-6.875,32.125,1,22
9777,-6.875,33.125,10,27
9778,-6.875,35.125,11,15
9779,-6.875,35.375,11,18
9780,-6.875,35.875,11,15
9781,-6.875,36.125,11,11
9782,-6.875,36.375,11,1
9783,-6.875,36.625,10,23
9784,-6.875,37.125,10,16
9785,-6.875,37.375,10,9
9786,-6.875,37.625,9,26
9787,-6.875,38.125,9,17
9788,-6.875,38.375,9,16
9789,-6.875,38.625,9,22
9790,-6.875,38.875,10,16
9791,-6.875,39.125,11,5
9792,-6.875,39.375,11,5
9793,-7.125,12.875,12,12
9794,-7.125,13.125,12,12
9795,-7.125,13.375,12,12
9796,-7.125,13.625,2,5
9797,-7.125,13.875,2,5
9798,-7.125,14.125,2,8
9799,-7.125,14.375,2,9
9800,-7.125,14.625,2,9
9801,-7.125,14.875,2,9
9802,-7.125,15.125,1,28
9803,-7.125,15.375,1,30
9804,-7.125,15.625,2,5
9805,-7.125,15.875,2,8
9806,-7.125,16.125,2,8
9807,-7.125,16.375,2,8
9808,-7.125,16.625,2,8
9809,-7.125,16.875,2,8
9810,-7.125,17.125,2,8
9811,-7.125,17.375,2,9
9812,-7.125,17.625,2,9
9813,-7.125,17.875,2,11
9814,-7.125,18.125,2,13
9815,-7.125,18.375,2,15
9816,-7.125,18.625,2,16
9817,-7.125,18.875,2,19
9818,-7.125,19.125,2,20
9819,-7.125,19.375,2,20
9820,-7.125,19.625,2,20
9821,-7.125,19.875,8,15
9822,-7.125,20.125,8,15
9823,-7.125,20.375,8,14
9824,-7.125,20.625,8,14
9825,-7.125,20.875,8,14
9826,-7.125,21.125,8,14
9827,-7.125,21.375,8,8
9828,-7.125,21.625,8,5
9829,-7.125,21.875,8,7
9830,-7.125,22.125,8,10
9831,-7.125,22.375,8,11
9832,-7.125,22.625,8,13
9833,-7.125,22.875,8,15
9834,-7.125,23.125,8,17
9835,-7.125,23.375,8,17
9836,-7.125,23.625,8,20
9837,-7.125,23.875,8,20
9838,-7.125,24.125,2,10
9839,-7.125,24.375,2,8
9840,-7.125,24.625,2,10
9841,-7.125,24.875,2,10
9842,-7.125,25.125,2,10
9843,-7.125,25.375,2,9
9844,-7.125,25.625,2,9
9845,-7.125,25.875,2,9
9846,-7.125,26.125,2,7
9847,-7.125,26.375,2,5
9848,-7.125,26.625,2,5
9849,-7.125,26.875,1,31
9850,-7.125,27.125,1,30
9851,-7.125,27.375,1,30
9852,-7.125,27.625,1,30
9853,-7.125,27.875,1,30
9854,-7.125,28.125,1,30
9855,-7.125,28.375,2,2
9856,-7.125,29.125,4,9
9857,-7.125,29.375,1,20
9858,-7.125,29.625,1,14
9859,-7.125,29.875,2,1
9860,-7.125,30.125,1,29
9861,-7.125,31.125,1,25
9862,-7.125,31.375,1,25
9863,-7.125,35.375,11,15
9864,-7.125,35.875,11,12
9865,-7.125,36.125,11,8
9866,-7.125,36.375,10,28
9867,-7.125,36.625,10,22
9868,-7.125,37.625,9,26
9869,-7.125,37.875,9,20
9870,-7.125,38.125,9,17
9871,-7.125,38.875,9,28
9872,-7.125,39.125,10,25
9873,-7.125,39.375,11,5
9874,-7.375,12.875,12,6
9875,-7.375,13.125,12,7
9876,-7.375,13.375,12,1
9877,-7.375,13.625,11,16
9878,-7.375,13.875,2,5
9879,-7.375,14.125,2,8
9880,-7.375,14.375,2,8
9881,-7.375,14.625,2,9
9882,-7.375,14.875,2,7
9883,-7.375,15.125,4,16
9884,-7.375,15.375,1,24
9885,-7.375,15.625,2,5
9886,-7.375,15.875,2,8
9887,-7.375,16.125,2,5
9888,-7.375,16.375,2,5
9889,-7.375,16.625,2,5
9890,-7.375,16.875,2,5
9891,-7.375,17.125,2,5
9892,-7.375,18.125,2,11
9893,-7.375,18.375,2,15
9894,-7.375,18.625,2,16
9895,-7.375,18.875,2,16
9896,-7.375,19.125,2,17
9897,-7.375,19.375,2,17
9898,-7.375,19.625,2,17
9899,-7.375,19.875,8,18
9900,-7.375,20.125,8,15
9901,-7.375,20.375,8,15
9902,-7.375,20.625,8,12
9903,-7.375,20.875,8,12
9904,-7.375,21.125,8,12
9905,-7.375,21.375,8,12
9906,-7.375,21.625,8,12
9907,-7.375,21.875,8,12
9908,-7.375,22.125,8,12
9909,-7.375,22.375,8,17
9910,-7.375,22.625,8,20
9911,-7.375,22.875,8,20
9912,-7.375,23.125,8,20
9913,-7.375,23.625,8,21
9914,-7.375,23.875,8,24
9915,-7.375,24.125,2,8
9916,-7.375,24.375,2,8
9917,-7.375,24.625,2,8
9918,-7.375,24.875,2,8
9919,-7.375,25.125,2,8
9920,-7.375,25.375,2,9
9921,-7.375,25.625,2,7
9922,-7.375,25.875,2,5
9923,-7.375,26.125,2,2
9924,-7.375,26.375,2,2
9925,-7.375,26.625,1,31
9926,-7.375,26.875,1,30
9927,-7.375,27.125,1,27
9928,-7.375,27.375,1,27
9929,-7.375,27.625,1,27
9930,-7.375,27.875,1,30
9931,-7.375,28.125,1,30
9932,-7.375,28.625,2,2
9933,-7.375,28.875,1,18
9934,-7.375,29.125,1,18
9935,-7.375,29.375,1,17
9936,-7.375,29.625,11,26
9937,-7.375,29.875,11,29
9938,-7.375,30.125,11,25
9939,-7.375,31.125,3,16
9940,-7.375,31.375,1,25
9941,-7.375,31.625,1,22
9942,-7.375,35.625,11,14
9943,-7.375,35.875,11,8
9944,-7.375,36.125,10,28
9945,-7.375,37.125,10,10
9946,-7.375,37.625,9,24
9947,-7.375,38.875,10,8
9948,-7.375,39.125,10,11
9949,-7.375,39.375,10,22
9950,-7.625,13.125,1,3
9951,-7.625,13.375,1,3
9952,-7.625,13.625,1,30
9953,-7.625,13.875,1,30
9954,-7.625,14.125,2,5
9955,-7.625,14.375,2,5
9956,-7.625,14.625,2,6
9957,-7.625,14.875,2,6
9958,-7.625,15.125,2,7
9959,-7.625,15.375,5,31
9960,-7.625,15.625,1,27
9961,-7.625,15.875,2,2
9962,-7.625,16.125,2,5
9963,-7.625,16.375,2,5
9964,-7.625,16.625,2,2
9965,-7.625,16.875,2,2
9966,-7.625,17.125,2,2
9967,-7.625,17.375,2,5
9968,-7.625,18.375,2,11
9969,-7.625,18.625,2,15
9970,-7.625,18.875,2,15
9971,-7.625,19.125,2,15
9972,-7.625,19.375,2,16
9973,-7.625,19.625,2,16
9974,-7.625,19.875,2,14
9975,-7.625,20.125,8,17
9976,-7.625,20.375,8,17
9977,-7.625,20.625,8,15
9978,-7.625,20.875,8,20
9979,-7.625,21.125,8,20
9980,-7.625,21.375,8,20
9981,-7.625,21.625,8,20
9982,-7.625,21.875,8,20
9983,-7.625,22.125,8,21
9984,-7.625,22.375,8,24
9985,-7.625,22.625,8,25
9986,-7.625,22.875,8,25
9987,-7.625,23.125,8,25
9988,-7.625,23.375,8,25
9989,-7.625,23.625,8,25
9990,-7.625,23.875,8,24
9991,-7.625,24.125,2,6
9992,-7.625,24.375,2,6
9993,-7.625,24.625,2,5
9994,-7.625,24.875,2,6
9995,-7.625,25.125,2,4
9996,-7.625,25.375,2,4
9997,-7.625,25.625,2,4
9998,-7.625,25.875,2,2
9999,-7.625,26.125,2,2
10000,-7.625,26.375,1,31
10001,-7.625,26.625,1,29
10002,-7.625,26.875,1,26
10003,-7.625,27.125,1,27
10004,-7.625,27.375,1,27
10005,-7.625,27.625,1,27
10006,-7.625,27.875,1,30
10007,-7.625,28.125,1,27
10008,-7.625,28.375,1,30
10009,-7.625,29.375,1,15
10010,-7.625,29.625,11,27
10011,-7.625,29.875,11,29
10012,-7.625,30.125,11,23
10013,-7.625,31.125,12,17
10014,-7.625,31.875,1,20
10015,-7.625,35.125,11,12
10016,-7.625,35.375,11,14
10017,-7.625,35.625,11,7
10018,-7.625,35.875,11,3
10019,-7.625,36.125,10,28
10020,-7.625,36.875,10,19
10021,-7.625,37.125,10,17
10022,-7.625,38.875,10,11
10023,-7.625,39.125,10,11
10024,-7.875,13.125,1,3
10025,-7.875,13.375,1,3
10026,-7.875,13.625,1,3
10027,-7.875,13.875,1,30
10028,-7.875,14.125,1,30
10029,-7.875,14.375,2,5
10030,-7.875,14.625,2,5
10031,-7.875,14.875,2,5
10032,-7.875,15.125,2,4
10033,-7.875,15.375,4,25
10034,-7.875,15.625,1,24
10035,-7.875,15.875,1,27
10036,-7.875,16.125,2,4
10037,-7.875,16.375,2,3
10038,-7.875,16.625,2,1
10039,-7.875,16.875,2,1
10040,-7.875,17.125,2,2
10041,-7.875,17.375,2,2
10042,-7.875,18.625,2,11
10043,-7.875,18.875,2,12
10044,-7.875,19.125,2,12
10045,-7.875,19.375,2,12
10046,-7.875,19.625,2,13
10047,-7.875,19.875,2,11
10048,-7.875,20.125,2,10
10049,-7.875,20.375,2,10
10050,-7.875,20.625,8,26
10051,-7.875,20.875,8,26
10052,-7.875,21.125,8,24
10053,-7.875,21.375,8,27
10054,-7.875,21.625,8,27
10055,-7.875,22.125,8,28
10056,-7.875,22.375,8,28
10057,-7.875,22.625,8,31
10058,-7.875,22.875,8,31
10059,-7.875,23.125,8,31
10060,-7.875,23.375,8,31
10061,-7.875,23.625,8,31
10062,-7.875,23.875,2,3
10063,-7.875,24.125,2,3
10064,-7.875,24.375,2,3
10065,-7.875,24.625,2,1
10066,-7.875,24.875,2,4
10067,-7.875,25.125,2,4
10068,-7.875,25.375,2,2
10069,-7.875,25.625,1,30
10070,-7.875,25.875,1,30
10071,-7.875,26.125,1,29
10072,-7.875,26.375,1,28
10073,-7.875,26.625,1,26
10074,-7.875,26.875,1,26
10075,-7.875,27.125,1,26
10076,-7.875,27.375,1,29
10077,-7.875,27.625,1,29
10078,-7.875,27.875,1,29
10079,-7.875,28.375,1,29
10080,-7.875,28.625,1,29
10081,-7.875,29.125,1,30
10082,-7.875,29.625,11,23
10083,-7.875,29.875,11,23
10084,-7.875,30.125,1,26
10085,-7.875,30.375,1,26
10086,-7.875,31.125,12,17
10087,-7.875,31.375,12,16
10088,-7.875,31.625,12,17
10089,-7.875,33.375,10,28
10090,-7.875,35.125,11,7
10091,-7.875,35.375,11,7
10092,-7.875,35.625,11,8
10093,-7.875,35.875,10,27
10094,-7.875,36.125,10,28
10095,-7.875,36.875,10,19
10096,-7.875,38.875,10,17
10097,-7.875,39.375,10,17
10098,-7.875,39.625,10,15
10099,-7.875,39.875,10,15
10100,-8.125,13.375,1,11
10101,-8.125,13.625,1,3
10102,-8.125,13.875,1,21
10103,-8.125,14.125,1,29
10104,-8.125,14.375,2,2
10105,-8.125,14.625,2,4
10106,-8.125,14.875,2,5
10107,-8.125,15.125,2,4
10108,-8.125,15.375,4,25
10109,-8.125,15.625,1,17
10110,-8.125,15.875,1,20
10111,-8.125,16.125,1,26
10112,-8.125,16.625,2,1
10113,-8.125,16.875,1,31
10114,-8.125,17.125,2,3
10115,-8.125,17.375,2,3
10116,-8.125,17.625,2,3
10117,-8.125,17.875,2,5
10118,-8.125,18.125,2,6
10119,-8.125,18.375,2,6
10120,-8.125,18.625,2,2
10121,-8.125,18.875,2,11
10122,-8.125,19.125,2,10
10123,-8.125,19.375,2,10
10124,-8.125,19.625,2,10
10125,-8.125,19.875,2,8
10126,-8.125,20.125,2,8
10127,-8.125,20.375,2,5
10128,-8.125,20.625,2,3
10129,-8.125,20.875,8,28
10130,-8.125,21.125,8,31
10131,-8.125,21.375,9,1
10132,-8.125,21.625,8,31
10133,-8.125,21.875,9,6
10134,-8.125,22.125,9,3
10135,-8.125,22.375,9,6
10136,-8.125,22.625,9,6
10137,-8.125,22.875,9,6
10138,-8.125,23.125,9,8
10139,-8.125,23.375,9,8
10140,-8.125,23.625,9,8
10141,-8.125,23.875,1,30
10142,-8.125,24.125,1,30
10143,-8.125,24.375,1,30
10144,-8.125,24.625,1,30
10145,-8.125,24.875,1,30
10146,-8.125,25.125,1,30
10147,-8.125,25.375,1,30
10148,-8.125,25.625,1,28
10149,-8.125,25.875,1,26
10150,-8.125,26.375,1,26
10151,-8.125,26.625,1,26
10152,-8.125,26.875,1,26
10153,-8.125,27.125,1,26
10154,-8.125,27.375,1,29
10155,-8.125,27.875,1,29
10156,-8.125,28.375,1,29
10157,-8.125,28.875,1,29
10158,-8.125,29.125,1,29
10159,-8.125,29.375,1,29
10160,-8.125,29.625,10,13
10161,-8.125,29.875,1,26
10162,-8.125,30.125,1,26
10163,-8.125,30.375,1,26
10164,-8.125,30.625,1,20
10165,-8.125,31.125,12,8
10166,-8.125,31.375,12,14
10167,-8.125,31.625,12,17
10168,-8.125,31.875,12,17
10169,-8.125,33.375,11,3
10170,-8.125,34.875,11,8
10171,-8.125,35.125,11,8
10172,-8.125,35.625,10,28
10173,-8.125,35.875,10,23
10174,-8.125,36.625,10,21
10175,-8.125,36.875,10,22
10176,-8.125,39.125,10,18
10177,-8.125,39.375,10,18
10178,-8.375,13.375,1,11
10179,-8.375,13.625,1,9
10180,-8.375,13.875,1,9
10181,-8.375,14.125,1,27
10182,-8.375,14.625,2,4
10183,-8.375,14.875,2,4
10184,-8.375,15.125,2,4
10185,-8.375,15.625,1,17
10186,-8.375,15.875,1,16
10187,-8.375,16.125,1,19
10188,-8.375,16.375,2,3
10189,-8.375,16.625,1,31
10190,-8.375,16.875,1,31
10191,-8.375,17.125,1,31
10192,-8.375,17.375,2,3
10193,-8.375,17.625,2,3
10194,-8.375,17.875,2,3
10195,-8.375,18.125,2,4
10196,-8.375,18.375,2,6
10197,-8.375,18.625,2,3
10198,-8.375,18.875,1,28
10199,-8.375,19.125,2,8
10200,-8.375,19.375,2,8
10201,-8.375,19.625,2,8
10202,-8.375,19.875,2,6
10203,-8.375,20.125,2,6
10204,-8.375,20.375,2,3
10205,-8.375,20.625,1,31
10206,-8.375,20.875,1,31
10207,-8.375,21.125,9,7
10208,-8.375,21.375,9,7
10209,-8.375,21.625,9,7
10210,-8.375,21.875,9,7
10211,-8.375,22.375,9,8
10212,-8.375,22.625,9,8
10213,-8.375,23.125,9,8
10214,-8.375,23.375,9,8
10215,-8.375,23.625,1,27
10216,-8.375,24.125,1,27
10217,-8.375,24.375,1,27
10218,-8.375,24.625,1,27
10219,-8.375,24.875,1,28
10220,-8.375,25.125,1,28
10221,-8.375,25.375,1,28
10222,-8.375,25.625,1,26
10223,-8.375,25.875,1,23
10224,-8.375,26.125,1,21
10225,-8.375,26.375,1,21
10226,-8.375,26.625,1,23
10227,-8.375,26.875,1,23
10228,-8.375,27.375,1,29
10229,-8.375,27.875,1,28
10230,-8.375,28.375,1,29
10231,-8.375,28.625,1,29
10232,-8.375,28.875,1,29
10233,-8.375,29.125,1,26
10234,-8.375,29.625,1,26
10235,-8.375,29.875,1,23
10236,-8.375,30.125,1,23
10237,-8.375,30.375,1,23
10238,-8.375,30.625,1,20
10239,-8.375,31.375,12,14
10240,-8.375,31.625,12,17
10241,-8.375,31.875,12,17
10242,-8.375,32.125,1,24
10243,-8.375,32.375,1,22
10244,-8.375,32.625,1,22
10245,-8.375,32.875,1,25
10246,-8.375,33.125,10,27
10247,-8.375,33.875,11,3
10248,-8.375,34.625,11,8
10249,-8.375,34.875,11,7
10250,-8.375,35.125,10,27
10251,-8.375,35.375,10,26
10252,-8.375,35.625,10,26
10253,-8.375,35.875,10,21
10254,-8.375,36.125,10,26
10255,-8.375,38.875,10,21
10256,-8.375,39.125,10,21
10257,-8.625,13.375,1,17
10258,-8.625,13.625,1,17
10259,-8.625,13.875,1,8
10260,-8.625,14.125,1,21
10261,-8.625,15.625,1,19
10262,-8.625,15.875,1,19
10263,-8.625,16.125,1,19
10264,-8.625,16.375,1,25
10265,-8.625,16.625,1,31
10266,-8.625,16.875,1,31
10267,-8.625,17.125,1,31
10268,-8.625,17.375,1,31
10269,-8.625,17.625,2,3
10270,-8.625,17.875,2,3
10271,-8.625,18.125,2,4
10272,-8.625,18.375,2,6
10273,-8.625,18.625,2,6
10274,-8.625,18.875,1,31
10275,-8.625,19.125,1,25
10276,-8.625,19.375,2,6
10277,-8.625,19.625,2,5
10278,-8.625,19.875,2,4
10279,-8.625,20.125,2,1
10280,-8.625,20.375,2,1
10281,-8.625,20.625,1,29
10282,-8.625,20.875,1,29
10283,-8.625,21.125,1,29
10284,-8.625,21.375,9,7
10285,-8.625,21.625,9,8
10286,-8.625,21.875,9,8
10287,-8.625,22.375,9,14
10288,-8.625,22.625,9,14
10289,-8.625,22.875,9,14
10290,-8.625,23.125,9,14
10291,-8.625,23.375,9,14
10292,-8.625,23.625,1,27
10293,-8.625,23.875,1,27
10294,-8.625,24.125,1,27
10295,-8.625,24.375,1,27
10296,-8.625,24.625,1,28
10297,-8.625,24.875,1,28
10298,-8.625,25.125,1,26
10299,-8.625,25.375,1,26
10300,-8.625,25.625,1,20
10301,-8.625,25.875,1,20
10302,-8.625,26.125,1,18
10303,-8.625,26.375,1,17
10304,-8.625,26.625,1,20
10305,-8.625,26.875,1,20
10306,-8.625,27.875,1,28
10307,-8.625,28.125,1,25
10308,-8.625,28.375,1,26
10309,-8.625,28.625,1,23
10310,-8.625,28.875,1,23
10311,-8.625,29.125,1,23
10312,-8.625,29.625,1,20
10313,-8.625,29.875,1,20
10314,-8.625,30.125,1,20
10315,-8.625,30.375,1,20
10316,-8.625,30.625,1,20
10317,-8.625,30.875,1,20
10318,-8.625,31.125,1,20
10319,-8.625,31.375,12,15
10320,-8.625,31.625,12,17
10321,-8.625,31.875,12,17
10322,-8.625,32.125,10,20
10323,-8.625,32.375,1,25
10324,-8.625,32.625,10,15
10325,-8.625,32.875,1,28
10326,-8.625,33.125,1,25
10327,-8.625,33.375,10,23
10328,-8.625,33.625,10,29
10329,-8.625,33.875,10,30
10330,-8.625,34.625,10,27
10331,-8.625,34.875,10,26
10332,-8.625,35.125,10,26
10333,-8.625,35.375,10,26
10334,-8.625,35.875,10,24
10335,-8.625,36.625,10,12
10336,-8.625,37.625,10,11
10337,-8.625,38.875,10,24
10338,-8.625,39.125,10,24
10339,-8.625,39.375,10,24
10340,-8.875,13.125,1,12
10341,-8.875,13.375,1,17
10342,-8.875,13.625,1,17
10343,-8.875,13.875,1,8
10344,-8.875,14.125,1,9
10345,-8.875,15.625,1,19
10346,-8.875,15.875,1,19
10347,-8.875,16.125,1,21
10348,-8.875,16.375,1,19
10349,-8.875,16.625,1,31
10350,-8.875,16.875,1,31
10351,-8.875,17.125,1,31
10352,-8.875,17.375,1,31
10353,-8.875,17.625,2,3
10354,-8.875,17.875,2,3
10355,-8.875,18.125,2,4
10356,-8.875,18.375,1,29
10357,-8.875,18.625,1,28
10358,-8.875,18.875,1,26
10359,-8.875,19.125,1,22
10360,-8.875,19.375,1,29
10361,-8.875,19.625,2,4
10362,-8.875,19.875,2,1
10363,-8.875,20.125,2,1
10364,-8.875,20.375,1,29
10365,-8.875,20.625,1,29
10366,-8.875,20.875,1,29
10367,-8.875,21.125,1,29
10368,-8.875,21.375,9,7
10369,-8.875,21.625,9,8
10370,-8.875,21.875,9,14
10371,-8.875,22.375,9,14
10372,-8.875,22.625,9,14
10373,-8.875,22.875,9,14
10374,-8.875,23.125,9,14
10375,-8.875,23.375,9,11
10376,-8.875,23.625,9,11
10377,-8.875,23.875,1,24
10378,-8.875,24.125,1,27
10379,-8.875,24.375,1,27
10380,-8.875,24.625,1,28
10381,-8.875,24.875,1,26
10382,-8.875,25.125,1,23
10383,-8.875,25.375,1,20
10384,-8.875,25.625,1,18
10385,-8.875,25.875,1,15
10386,-8.875,26.375,1,15
10387,-8.875,27.375,1,8
10388,-8.875,27.625,1,25
10389,-8.875,27.875,1,25
10390,-8.875,28.125,1,22
10391,-8.875,28.375,1,22
10392,-8.875,28.625,1,20
10393,-8.875,29.125,1,20
10394,-8.875,29.375,1,20
10395,-8.875,29.625,1,20
10396,-8.875,29.875,1,20
10397,-8.875,30.125,1,20
10398,-8.875,30.375,1,20
10399,-8.875,30.625,1,20
10400,-8.875,30.875,3,26
10401,-8.875,31.125,1,20
10402,-8.875,31.375,12,15
10403,-8.875,31.625,12,15
10404,-8.875,31.875,12,15
10405,-8.875,32.125,10,20
10406,-8.875,32.375,10,14
10407,-8.875,32.625,2,27
10408,-8.875,32.875,2,15
10409,-8.875,33.125,10,17
10410,-8.875,33.375,10,23
10411,-8.875,33.625,10,23
10412,-8.875,33.875,10,21
10413,-8.875,34.125,10,21
10414,-8.875,34.375,10,22
10415,-8.875,34.625,2,28
10416,-8.875,34.875,10,28
10417,-8.875,35.125,10,26
10418,-8.875,35.375,10,26
10419,-8.875,35.875,10,16
10420,-8.875,36.125,10,16
10421,-8.875,36.625,10,12
10422,-8.875,36.875,10,12
10423,-9.125,13.125,1,18
10424,-9.125,13.375,1,17
10425,-9.125,13.625,1,17
10426,-9.125,13.875,1,8
10427,-9.125,14.125,1,9
10428,-9.125,15.125,2,2
10429,-9.125,15.375,1,30
10430,-9.125,15.625,1,28
10431,-9.125,15.875,1,28
10432,-9.125,16.125,1,26
10433,-9.125,16.375,1,22
10434,-9.125,16.625,1,19
10435,-9.125,16.875,1,25
10436,-9.125,17.125,1,31
10437,-9.125,17.375,1,31
10438,-9.125,17.625,2,3
10439,-9.125,17.875,2,3
10440,-9.125,18.125,2,4
10441,-9.125,18.375,1,29
10442,-9.125,18.625,1,29
10443,-9.125,18.875,1,29
10444,-9.125,19.125,1,26
10445,-9.125,19.375,1,23
10446,-9.125,19.625,2,1
10447,-9.125,19.875,1,29
10448,-9.125,20.125,1,29
10449,-9.125,20.375,1,29
10450,-9.125,20.625,1,29
10451,-9.125,20.875,1,29
10452,-9.125,21.125,1,29
10453,-9.125,21.375,1,29
10454,-9.125,21.625,9,8
10455,-9.125,21.875,9,14
10456,-9.125,22.375,9,17
10457,-9.125,22.625,9,17
10458,-9.125,22.875,9,17
10459,-9.125,23.125,9,17
10460,-9.125,23.375,9,17
10461,-9.125,23.625,9,17
10462,-9.125,23.875,1,24
10463,-9.125,24.625,1,25
10464,-9.125,24.875,1,23
10465,-9.125,25.125,1,20
10466,-9.125,25.375,1,17
10467,-9.125,25.625,1,15
10468,-9.125,25.875,1,14
10469,-9.125,26.125,1,14
10470,-9.125,26.375,1,14
10471,-9.125,27.125,1,20
10472,-9.125,27.375,1,22
10473,-9.125,27.625,10,7
10474,-9.125,28.125,1,22
10475,-9.125,28.375,1,20
10476,-9.125,28.875,1,20
10477,-9.125,29.125,1,20
10478,-9.125,29.375,1,20
10479,-9.125,29.625,1,20
10480,-9.125,29.875,1,20
10481,-9.125,30.125,1,14
10482,-9.125,30.375,1,20
10483,-9.125,30.625,1,20
10484,-9.125,30.875,1,20
10485,-9.125,31.125,12,12
10486,-9.125,31.625,12,15
10487,-9.125,31.875,10,20
10488,-9.125,32.125,10,17
10489,-9.125,32.375,10,15
10490,-9.125,32.625,10,15
10491,-9.125,32.875,2,18
10492,-9.125,33.125,10,23
10493,-9.125,33.375,10,20
10494,-9.125,33.625,10,20
10495,-9.125,33.875,10,12
10496,-9.125,34.125,10,20
10497,-9.125,34.375,10,20
10498,-9.125,34.625,10,28
10499,-9.125,34.875,10,28
10500,-9.125,35.125,10,27
10501,-9.125,39.375,10,25
10502,-9.375,13.125,1,18
