sitecode,iter,irr_sim,cumul_irr_sim,latgrid,longrid,lat,lon
929,538,2.046855,.457,"-5.125","32.875",-5.125,32.875
929,171,2.056682,.458,"-5.125","32.875",-5.125,32.875
929,412,2.05984,.459,"-5.125","32.875",-5.125,32.875
929,404,2.075332,.46,"-5.125","32.875",-5.125,32.875
929,663,2.076825,.461,"-5.125","32.875",-5.125,32.875
929,859,2.0783,.462,"-5.125","32.875",-5.125,32.875
929,766,2.08194,.463,"-5.125","32.875",-5.125,32.875
929,537,2.086742,.464,"-5.125","32.875",-5.125,32.875
929,283,2.088676,.465,"-5.125","32.875",-5.125,32.875
929,890,2.091107,.466,"-5.125","32.875",-5.125,32.875
929,575,2.092367,.467,"-5.125","32.875",-5.125,32.875
929,868,2.093201,.468,"-5.125","32.875",-5.125,32.875
929,115,2.095183,.469,"-5.125","32.875",-5.125,32.875
929,870,2.102193,.47,"-5.125","32.875",-5.125,32.875
929,211,2.103096,.471,"-5.125","32.875",-5.125,32.875
929,715,2.103465,.472,"-5.125","32.875",-5.125,32.875
929,322,2.106813,.473,"-5.125","32.875",-5.125,32.875
929,311,2.113085,.474,"-5.125","32.875",-5.125,32.875
929,553,2.128332,.475,"-5.125","32.875",-5.125,32.875
929,982,2.128651,.476,"-5.125","32.875",-5.125,32.875
929,151,2.131688,.477,"-5.125","32.875",-5.125,32.875
929,422,2.133936,.478,"-5.125","32.875",-5.125,32.875
929,677,2.135825,.479,"-5.125","32.875",-5.125,32.875
929,260,2.137927,.48,"-5.125","32.875",-5.125,32.875
929,669,2.143175,.481,"-5.125","32.875",-5.125,32.875
929,777,2.149873,.482,"-5.125","32.875",-5.125,32.875
929,584,2.153179,.483,"-5.125","32.875",-5.125,32.875
929,594,2.154242,.484,"-5.125","32.875",-5.125,32.875
929,983,2.154974,.485,"-5.125","32.875",-5.125,32.875
929,205,2.157716,.486,"-5.125","32.875",-5.125,32.875
929,448,2.164582,.487,"-5.125","32.875",-5.125,32.875
929,899,2.166125,.488,"-5.125","32.875",-5.125,32.875
929,709,2.170239,.489,"-5.125","32.875",-5.125,32.875
929,655,2.175776,.49,"-5.125","32.875",-5.125,32.875
929,863,2.177556,.491,"-5.125","32.875",-5.125,32.875
929,179,2.17787,.492,"-5.125","32.875",-5.125,32.875
929,972,2.184526,.493,"-5.125","32.875",-5.125,32.875
929,865,2.19174,.494,"-5.125","32.875",-5.125,32.875
929,974,2.191946,.495,"-5.125","32.875",-5.125,32.875
929,798,2.204458,.496,"-5.125","32.875",-5.125,32.875
929,349,2.204987,.497,"-5.125","32.875",-5.125,32.875
929,803,2.207544,.498,"-5.125","32.875",-5.125,32.875
929,925,2.218413,.499,"-5.125","32.875",-5.125,32.875
929,328,2.227117,.5,"-5.125","32.875",-5.125,32.875
929,567,2.228368,.501,"-5.125","32.875",-5.125,32.875
929,572,2.22969,.502,"-5.125","32.875",-5.125,32.875
929,469,2.23089,.503,"-5.125","32.875",-5.125,32.875
929,626,2.234056,.504,"-5.125","32.875",-5.125,32.875
929,705,2.240799,.505,"-5.125","32.875",-5.125,32.875
929,418,2.24282,.506,"-5.125","32.875",-5.125,32.875
929,675,2.244675,.507,"-5.125","32.875",-5.125,32.875
929,220,2.247512,.508,"-5.125","32.875",-5.125,32.875
929,309,2.251888,.509,"-5.125","32.875",-5.125,32.875
929,153,2.254206,.51,"-5.125","32.875",-5.125,32.875
929,462,2.260941,.511,"-5.125","32.875",-5.125,32.875
929,317,2.264923,.512,"-5.125","32.875",-5.125,32.875
929,118,2.269243,.513,"-5.125","32.875",-5.125,32.875
929,27,2.280342,.514,"-5.125","32.875",-5.125,32.875
929,811,2.28793,.515,"-5.125","32.875",-5.125,32.875
929,590,2.290323,.516,"-5.125","32.875",-5.125,32.875
929,625,2.295968,.517,"-5.125","32.875",-5.125,32.875
929,774,2.298912,.518,"-5.125","32.875",-5.125,32.875
929,6,2.299737,.519,"-5.125","32.875",-5.125,32.875
929,810,2.301437,.52,"-5.125","32.875",-5.125,32.875
929,112,2.30801,.521,"-5.125","32.875",-5.125,32.875
929,971,2.308516,.522,"-5.125","32.875",-5.125,32.875
929,943,2.315324,.523,"-5.125","32.875",-5.125,32.875
929,336,2.321804,.524,"-5.125","32.875",-5.125,32.875
929,748,2.322169,.525,"-5.125","32.875",-5.125,32.875
929,509,2.326639,.526,"-5.125","32.875",-5.125,32.875
929,389,2.327449,.527,"-5.125","32.875",-5.125,32.875
929,92,2.330092,.528,"-5.125","32.875",-5.125,32.875
929,252,2.339675,.529,"-5.125","32.875",-5.125,32.875
929,72,2.340096,.53,"-5.125","32.875",-5.125,32.875
929,506,2.344395,.531,"-5.125","32.875",-5.125,32.875
929,889,2.346706,.532,"-5.125","32.875",-5.125,32.875
929,410,2.353218,.533,"-5.125","32.875",-5.125,32.875
929,295,2.356564,.534,"-5.125","32.875",-5.125,32.875
929,838,2.362926,.535,"-5.125","32.875",-5.125,32.875
929,738,2.369112,.536,"-5.125","32.875",-5.125,32.875
929,373,2.374995,.537,"-5.125","32.875",-5.125,32.875
929,893,2.376234,.538,"-5.125","32.875",-5.125,32.875
929,303,2.383541,.539,"-5.125","32.875",-5.125,32.875
929,659,2.387525,.54,"-5.125","32.875",-5.125,32.875
929,745,2.389312,.541,"-5.125","32.875",-5.125,32.875
929,762,2.394835,.542,"-5.125","32.875",-5.125,32.875
929,210,2.396466,.543,"-5.125","32.875",-5.125,32.875
929,781,2.397167,.544,"-5.125","32.875",-5.125,32.875
929,185,2.404912,.545,"-5.125","32.875",-5.125,32.875
929,611,2.411969,.546,"-5.125","32.875",-5.125,32.875
929,492,2.413396,.547,"-5.125","32.875",-5.125,32.875
929,206,2.419802,.548,"-5.125","32.875",-5.125,32.875
929,21,2.424069,.549,"-5.125","32.875",-5.125,32.875
929,105,2.427002,.55,"-5.125","32.875",-5.125,32.875
929,503,2.43948,.551,"-5.125","32.875",-5.125,32.875
929,17,2.44184,.552,"-5.125","32.875",-5.125,32.875
929,946,2.44214,.553,"-5.125","32.875",-5.125,32.875
929,866,2.444664,.554,"-5.125","32.875",-5.125,32.875
929,44,2.444974,.555,"-5.125","32.875",-5.125,32.875
929,922,2.44614,.556,"-5.125","32.875",-5.125,32.875
929,806,2.44786,.557,"-5.125","32.875",-5.125,32.875
929,120,2.452132,.558,"-5.125","32.875",-5.125,32.875
929,271,2.462827,.559,"-5.125","32.875",-5.125,32.875
929,732,2.464738,.56,"-5.125","32.875",-5.125,32.875
929,71,2.469195,.561,"-5.125","32.875",-5.125,32.875
929,345,2.470737,.562,"-5.125","32.875",-5.125,32.875
929,743,2.478049,.563,"-5.125","32.875",-5.125,32.875
929,464,2.499499,.564,"-5.125","32.875",-5.125,32.875
929,761,2.504637,.565,"-5.125","32.875",-5.125,32.875
929,892,2.506542,.566,"-5.125","32.875",-5.125,32.875
929,536,2.507558,.567,"-5.125","32.875",-5.125,32.875
929,746,2.509434,.568,"-5.125","32.875",-5.125,32.875
929,122,2.510338,.569,"-5.125","32.875",-5.125,32.875
929,864,2.513323,.57,"-5.125","32.875",-5.125,32.875
929,16,2.516868,.571,"-5.125","32.875",-5.125,32.875
929,789,2.516882,.572,"-5.125","32.875",-5.125,32.875
929,829,2.518957,.573,"-5.125","32.875",-5.125,32.875
929,776,2.520153,.574,"-5.125","32.875",-5.125,32.875
929,398,2.522381,.575,"-5.125","32.875",-5.125,32.875
929,82,2.529753,.576,"-5.125","32.875",-5.125,32.875
929,330,2.530522,.577,"-5.125","32.875",-5.125,32.875
929,63,2.535508,.578,"-5.125","32.875",-5.125,32.875
929,325,2.537417,.579,"-5.125","32.875",-5.125,32.875
929,913,2.540148,.58,"-5.125","32.875",-5.125,32.875
929,490,2.542889,.581,"-5.125","32.875",-5.125,32.875
929,900,2.54598,.582,"-5.125","32.875",-5.125,32.875
929,278,2.555231,.583,"-5.125","32.875",-5.125,32.875
929,873,2.555777,.584,"-5.125","32.875",-5.125,32.875
929,154,2.556398,.585,"-5.125","32.875",-5.125,32.875
929,96,2.5568,.586,"-5.125","32.875",-5.125,32.875
929,999,2.571178,.587,"-5.125","32.875",-5.125,32.875
929,813,2.588134,.588,"-5.125","32.875",-5.125,32.875
929,100,2.58854,.589,"-5.125","32.875",-5.125,32.875
929,713,2.592682,.59,"-5.125","32.875",-5.125,32.875
929,617,2.599015,.591,"-5.125","32.875",-5.125,32.875
929,988,2.600422,.592,"-5.125","32.875",-5.125,32.875
929,447,2.60104,.593,"-5.125","32.875",-5.125,32.875
929,670,2.60152,.594,"-5.125","32.875",-5.125,32.875
929,874,2.601944,.595,"-5.125","32.875",-5.125,32.875
929,739,2.61117,.596,"-5.125","32.875",-5.125,32.875
929,67,2.61328,.597,"-5.125","32.875",-5.125,32.875
929,910,2.615404,.598,"-5.125","32.875",-5.125,32.875
929,198,2.622256,.599,"-5.125","32.875",-5.125,32.875
929,883,2.628912,.6,"-5.125","32.875",-5.125,32.875
929,487,2.631947,.601,"-5.125","32.875",-5.125,32.875
929,150,2.635253,.602,"-5.125","32.875",-5.125,32.875
929,995,2.637777,.603,"-5.125","32.875",-5.125,32.875
929,449,2.638503,.604,"-5.125","32.875",-5.125,32.875
929,376,2.640779,.605,"-5.125","32.875",-5.125,32.875
929,854,2.642544,.606,"-5.125","32.875",-5.125,32.875
929,53,2.6479,.607,"-5.125","32.875",-5.125,32.875
929,978,2.651317,.608,"-5.125","32.875",-5.125,32.875
929,754,2.663995,.609,"-5.125","32.875",-5.125,32.875
929,997,2.664653,.61,"-5.125","32.875",-5.125,32.875
929,908,2.66857,.611,"-5.125","32.875",-5.125,32.875
929,31,2.669112,.612,"-5.125","32.875",-5.125,32.875
929,164,2.669405,.613,"-5.125","32.875",-5.125,32.875
929,681,2.677405,.614,"-5.125","32.875",-5.125,32.875
929,763,2.67979,.615,"-5.125","32.875",-5.125,32.875
929,523,2.683386,.616,"-5.125","32.875",-5.125,32.875
929,639,2.683752,.617,"-5.125","32.875",-5.125,32.875
929,292,2.683984,.618,"-5.125","32.875",-5.125,32.875
929,792,2.68427,.619,"-5.125","32.875",-5.125,32.875
929,558,2.684705,.62,"-5.125","32.875",-5.125,32.875
929,618,2.687943,.621,"-5.125","32.875",-5.125,32.875
929,783,2.688001,.622,"-5.125","32.875",-5.125,32.875
929,129,2.688797,.623,"-5.125","32.875",-5.125,32.875
929,152,2.690782,.624,"-5.125","32.875",-5.125,32.875
929,875,2.691503,.625,"-5.125","32.875",-5.125,32.875
929,495,2.692202,.626,"-5.125","32.875",-5.125,32.875
929,968,2.698231,.627,"-5.125","32.875",-5.125,32.875
929,314,2.699805,.628,"-5.125","32.875",-5.125,32.875
929,898,2.700618,.629,"-5.125","32.875",-5.125,32.875
929,955,2.708779,.63,"-5.125","32.875",-5.125,32.875
929,600,2.709912,.631,"-5.125","32.875",-5.125,32.875
929,356,2.713074,.632,"-5.125","32.875",-5.125,32.875
929,269,2.713755,.633,"-5.125","32.875",-5.125,32.875
929,791,2.716455,.634,"-5.125","32.875",-5.125,32.875
929,256,2.718535,.635,"-5.125","32.875",-5.125,32.875
929,203,2.721692,.636,"-5.125","32.875",-5.125,32.875
929,775,2.722868,.637,"-5.125","32.875",-5.125,32.875
929,2,2.728826,.638,"-5.125","32.875",-5.125,32.875
929,906,2.733617,.639,"-5.125","32.875",-5.125,32.875
929,235,2.738156,.64,"-5.125","32.875",-5.125,32.875
929,973,2.742615,.641,"-5.125","32.875",-5.125,32.875
929,996,2.746433,.642,"-5.125","32.875",-5.125,32.875
929,805,2.746976,.643,"-5.125","32.875",-5.125,32.875
929,383,2.749782,.644,"-5.125","32.875",-5.125,32.875
929,716,2.750283,.645,"-5.125","32.875",-5.125,32.875
929,91,2.750529,.646,"-5.125","32.875",-5.125,32.875
929,212,2.75286,.647,"-5.125","32.875",-5.125,32.875
929,113,2.754179,.648,"-5.125","32.875",-5.125,32.875
929,975,2.754761,.649,"-5.125","32.875",-5.125,32.875
929,358,2.762785,.65,"-5.125","32.875",-5.125,32.875
929,721,2.765713,.651,"-5.125","32.875",-5.125,32.875
929,42,2.767177,.652,"-5.125","32.875",-5.125,32.875
929,708,2.769736,.653,"-5.125","32.875",-5.125,32.875
929,127,2.770513,.654,"-5.125","32.875",-5.125,32.875
929,431,2.77857,.655,"-5.125","32.875",-5.125,32.875
929,603,2.779773,.656,"-5.125","32.875",-5.125,32.875
929,156,2.781756,.657,"-5.125","32.875",-5.125,32.875
929,213,2.782946,.658,"-5.125","32.875",-5.125,32.875
929,809,2.786731,.659,"-5.125","32.875",-5.125,32.875
929,188,2.792419,.66,"-5.125","32.875",-5.125,32.875
929,46,2.801925,.661,"-5.125","32.875",-5.125,32.875
929,698,2.802003,.662,"-5.125","32.875",-5.125,32.875
929,267,2.80268,.663,"-5.125","32.875",-5.125,32.875
929,613,2.803132,.664,"-5.125","32.875",-5.125,32.875
929,641,2.803506,.665,"-5.125","32.875",-5.125,32.875
929,927,2.808763,.666,"-5.125","32.875",-5.125,32.875
929,807,2.815402,.667,"-5.125","32.875",-5.125,32.875
929,753,2.816159,.668,"-5.125","32.875",-5.125,32.875
929,355,2.818355,.669,"-5.125","32.875",-5.125,32.875
929,515,2.825155,.67,"-5.125","32.875",-5.125,32.875
929,158,2.833351,.671,"-5.125","32.875",-5.125,32.875
929,607,2.835148,.672,"-5.125","32.875",-5.125,32.875
929,731,2.83629,.673,"-5.125","32.875",-5.125,32.875
929,55,2.840815,.674,"-5.125","32.875",-5.125,32.875
929,57,2.842122,.675,"-5.125","32.875",-5.125,32.875
929,609,2.848252,.676,"-5.125","32.875",-5.125,32.875
929,86,2.853032,.677,"-5.125","32.875",-5.125,32.875
929,172,2.853724,.678,"-5.125","32.875",-5.125,32.875
929,885,2.85511,.679,"-5.125","32.875",-5.125,32.875
929,579,2.857162,.68,"-5.125","32.875",-5.125,32.875
929,765,2.86079,.681,"-5.125","32.875",-5.125,32.875
929,114,2.865076,.682,"-5.125","32.875",-5.125,32.875
929,77,2.874294,.683,"-5.125","32.875",-5.125,32.875
929,702,2.8766,.684,"-5.125","32.875",-5.125,32.875
929,651,2.878176,.685,"-5.125","32.875",-5.125,32.875
929,915,2.884212,.686,"-5.125","32.875",-5.125,32.875
929,296,2.885587,.687,"-5.125","32.875",-5.125,32.875
929,699,2.896948,.688,"-5.125","32.875",-5.125,32.875
929,951,2.898684,.689,"-5.125","32.875",-5.125,32.875
929,458,2.905737,.69,"-5.125","32.875",-5.125,32.875
929,193,2.906647,.691,"-5.125","32.875",-5.125,32.875
929,563,2.909203,.692,"-5.125","32.875",-5.125,32.875
929,992,2.9168,.693,"-5.125","32.875",-5.125,32.875
929,680,2.91815,.694,"-5.125","32.875",-5.125,32.875
929,176,2.919338,.695,"-5.125","32.875",-5.125,32.875
929,116,2.925093,.696,"-5.125","32.875",-5.125,32.875
929,85,2.925265,.697,"-5.125","32.875",-5.125,32.875
929,650,2.926201,.698,"-5.125","32.875",-5.125,32.875
929,944,2.929142,.699,"-5.125","32.875",-5.125,32.875
929,931,2.935758,.7,"-5.125","32.875",-5.125,32.875
929,674,2.938457,.701,"-5.125","32.875",-5.125,32.875
929,89,2.94176,.702,"-5.125","32.875",-5.125,32.875
929,470,2.947133,.703,"-5.125","32.875",-5.125,32.875
929,531,2.9486,.704,"-5.125","32.875",-5.125,32.875
929,56,2.952277,.705,"-5.125","32.875",-5.125,32.875
929,547,2.954319,.706,"-5.125","32.875",-5.125,32.875
929,688,2.954427,.707,"-5.125","32.875",-5.125,32.875
929,320,2.95741,.708,"-5.125","32.875",-5.125,32.875
929,280,2.969392,.709,"-5.125","32.875",-5.125,32.875
929,610,2.969687,.71,"-5.125","32.875",-5.125,32.875
929,208,2.972228,.711,"-5.125","32.875",-5.125,32.875
929,189,2.978662,.712,"-5.125","32.875",-5.125,32.875
929,662,2.982879,.713,"-5.125","32.875",-5.125,32.875
929,467,2.990142,.714,"-5.125","32.875",-5.125,32.875
929,375,2.992476,.715,"-5.125","32.875",-5.125,32.875
929,36,2.997284,.716,"-5.125","32.875",-5.125,32.875
929,835,3.006118,.717,"-5.125","32.875",-5.125,32.875
929,174,3.006179,.718,"-5.125","32.875",-5.125,32.875
929,288,3.006929,.719,"-5.125","32.875",-5.125,32.875
929,929,3.007589,.72,"-5.125","32.875",-5.125,32.875
929,987,3.009964,.721,"-5.125","32.875",-5.125,32.875
929,408,3.012841,.722,"-5.125","32.875",-5.125,32.875
929,543,3.024908,.723,"-5.125","32.875",-5.125,32.875
929,1000,3.026107,.724,"-5.125","32.875",-5.125,32.875
929,147,3.027744,.725,"-5.125","32.875",-5.125,32.875
929,862,3.028236,.726,"-5.125","32.875",-5.125,32.875
929,367,3.029276,.727,"-5.125","32.875",-5.125,32.875
929,452,3.034425,.728,"-5.125","32.875",-5.125,32.875
929,362,3.037843,.729,"-5.125","32.875",-5.125,32.875
929,672,3.044078,.73,"-5.125","32.875",-5.125,32.875
929,934,3.049239,.731,"-5.125","32.875",-5.125,32.875
929,593,3.058482,.732,"-5.125","32.875",-5.125,32.875
929,255,3.063142,.733,"-5.125","32.875",-5.125,32.875
929,59,3.065338,.734,"-5.125","32.875",-5.125,32.875
929,844,3.068182,.735,"-5.125","32.875",-5.125,32.875
929,796,3.070856,.736,"-5.125","32.875",-5.125,32.875
929,386,3.075477,.737,"-5.125","32.875",-5.125,32.875
929,75,3.080882,.738,"-5.125","32.875",-5.125,32.875
929,407,3.083697,.739,"-5.125","32.875",-5.125,32.875
929,678,3.091273,.74,"-5.125","32.875",-5.125,32.875
929,760,3.096194,.741,"-5.125","32.875",-5.125,32.875
929,466,3.099492,.742,"-5.125","32.875",-5.125,32.875
929,377,3.110353,.743,"-5.125","32.875",-5.125,32.875
929,853,3.113037,.744,"-5.125","32.875",-5.125,32.875
929,443,3.113691,.745,"-5.125","32.875",-5.125,32.875
929,845,3.115828,.746,"-5.125","32.875",-5.125,32.875
929,891,3.128221,.747,"-5.125","32.875",-5.125,32.875
929,357,3.132776,.748,"-5.125","32.875",-5.125,32.875
929,722,3.139113,.749,"-5.125","32.875",-5.125,32.875
929,391,3.139966,.75,"-5.125","32.875",-5.125,32.875
929,741,3.146667,.751,"-5.125","32.875",-5.125,32.875
929,438,3.146872,.752,"-5.125","32.875",-5.125,32.875
929,451,3.147979,.753,"-5.125","32.875",-5.125,32.875
929,768,3.152591,.754,"-5.125","32.875",-5.125,32.875
929,473,3.155257,.755,"-5.125","32.875",-5.125,32.875
929,50,3.16072,.756,"-5.125","32.875",-5.125,32.875
929,109,3.166564,.757,"-5.125","32.875",-5.125,32.875
929,352,3.167985,.758,"-5.125","32.875",-5.125,32.875
929,577,3.168935,.759,"-5.125","32.875",-5.125,32.875
929,238,3.168951,.76,"-5.125","32.875",-5.125,32.875
929,518,3.169473,.761,"-5.125","32.875",-5.125,32.875
929,886,3.176626,.762,"-5.125","32.875",-5.125,32.875
929,369,3.192074,.763,"-5.125","32.875",-5.125,32.875
929,348,3.198521,.764,"-5.125","32.875",-5.125,32.875
929,825,3.204652,.765,"-5.125","32.875",-5.125,32.875
929,41,3.207216,.766,"-5.125","32.875",-5.125,32.875
929,370,3.21096,.767,"-5.125","32.875",-5.125,32.875
929,735,3.224793,.768,"-5.125","32.875",-5.125,32.875
929,310,3.229494,.769,"-5.125","32.875",-5.125,32.875
929,297,3.231611,.77,"-5.125","32.875",-5.125,32.875
929,926,3.236837,.771,"-5.125","32.875",-5.125,32.875
929,727,3.245665,.772,"-5.125","32.875",-5.125,32.875
929,140,3.258217,.773,"-5.125","32.875",-5.125,32.875
929,599,3.258921,.774,"-5.125","32.875",-5.125,32.875
929,945,3.259733,.775,"-5.125","32.875",-5.125,32.875
929,578,3.270004,.776,"-5.125","32.875",-5.125,32.875
929,966,3.2703,.777,"-5.125","32.875",-5.125,32.875
929,788,3.275171,.778,"-5.125","32.875",-5.125,32.875
929,463,3.279871,.779,"-5.125","32.875",-5.125,32.875
929,465,3.280817,.78,"-5.125","32.875",-5.125,32.875
929,108,3.281706,.781,"-5.125","32.875",-5.125,32.875
929,414,3.299223,.782,"-5.125","32.875",-5.125,32.875
929,39,3.301485,.783,"-5.125","32.875",-5.125,32.875
929,869,3.302472,.784,"-5.125","32.875",-5.125,32.875
929,837,3.303214,.785,"-5.125","32.875",-5.125,32.875
929,949,3.314387,.786,"-5.125","32.875",-5.125,32.875
929,991,3.317306,.787,"-5.125","32.875",-5.125,32.875
929,904,3.321487,.788,"-5.125","32.875",-5.125,32.875
929,388,3.324709,.789,"-5.125","32.875",-5.125,32.875
929,335,3.325956,.79,"-5.125","32.875",-5.125,32.875
929,426,3.332641,.791,"-5.125","32.875",-5.125,32.875
929,582,3.34698,.792,"-5.125","32.875",-5.125,32.875
929,755,3.347624,.793,"-5.125","32.875",-5.125,32.875
929,135,3.349339,.794,"-5.125","32.875",-5.125,32.875
929,460,3.361089,.795,"-5.125","32.875",-5.125,32.875
929,574,3.368896,.796,"-5.125","32.875",-5.125,32.875
929,840,3.377377,.797,"-5.125","32.875",-5.125,32.875
929,343,3.392105,.798,"-5.125","32.875",-5.125,32.875
929,264,3.399761,.799,"-5.125","32.875",-5.125,32.875
929,933,3.402671,.8,"-5.125","32.875",-5.125,32.875
929,941,3.410572,.801,"-5.125","32.875",-5.125,32.875
929,396,3.414538,.802,"-5.125","32.875",-5.125,32.875
929,703,3.419622,.803,"-5.125","32.875",-5.125,32.875
929,947,3.421399,.804,"-5.125","32.875",-5.125,32.875
929,276,3.423654,.805,"-5.125","32.875",-5.125,32.875
929,281,3.43952,.806,"-5.125","32.875",-5.125,32.875
929,217,3.448522,.807,"-5.125","32.875",-5.125,32.875
929,80,3.454654,.808,"-5.125","32.875",-5.125,32.875
929,5,3.455047,.809,"-5.125","32.875",-5.125,32.875
929,224,3.463977,.81,"-5.125","32.875",-5.125,32.875
929,959,3.474227,.811,"-5.125","32.875",-5.125,32.875
929,780,3.483545,.812,"-5.125","32.875",-5.125,32.875
929,331,3.483859,.813,"-5.125","32.875",-5.125,32.875
929,557,3.489315,.814,"-5.125","32.875",-5.125,32.875
929,919,3.506433,.815,"-5.125","32.875",-5.125,32.875
929,808,3.515743,.816,"-5.125","32.875",-5.125,32.875
929,275,3.525367,.817,"-5.125","32.875",-5.125,32.875
929,124,3.532551,.818,"-5.125","32.875",-5.125,32.875
929,496,3.55237,.819,"-5.125","32.875",-5.125,32.875
929,192,3.57561,.82,"-5.125","32.875",-5.125,32.875
929,290,3.57794,.821,"-5.125","32.875",-5.125,32.875
929,658,3.578213,.822,"-5.125","32.875",-5.125,32.875
929,799,3.580994,.823,"-5.125","32.875",-5.125,32.875
929,847,3.60162,.824,"-5.125","32.875",-5.125,32.875
929,498,3.604536,.825,"-5.125","32.875",-5.125,32.875
929,772,3.606608,.826,"-5.125","32.875",-5.125,32.875
929,953,3.606816,.827,"-5.125","32.875",-5.125,32.875
929,324,3.622752,.828,"-5.125","32.875",-5.125,32.875
929,596,3.625198,.829,"-5.125","32.875",-5.125,32.875
929,440,3.63338,.83,"-5.125","32.875",-5.125,32.875
