cellid,y_pred_sim_dif_probT_naive,vcr_sim_probT_naive,cr_sim_probT_naive,vcr_sim_gtP_naive,y_pred_sim_dif_probT_robust,vcr_sim_probT_robust,cr_sim_probT_robust,vcr_sim_gtP_robust,lat,lon,class_nono_probT,class_yesyes_probT,class_type1_probT,class_type2_probT
"10194",".1147877574",".5724056959",".8829827309","0","1.251839638","6.235584259","9.629535675",".9843333364","-8.375","19.625","0","0","1","0"
"10195",".1147877574",".5736290216",".8829827309","0","1.211303234","6.060255051","9.317716599",".9936666489","-8.375","19.875","0","0","1","0"
"10196",".1147877574",".5746204853",".8829827309","0","1.117845416","5.590713024","8.598810196",".9866666794","-8.375","20.125","0","0","1","0"
"10197",".1147877574",".5753823519",".8829827309","0","1.13751471","5.703713894","8.750113487",".9940000176","-8.375","20.375","0","0","1","0"
"10198",".1147877574",".5759165883",".8829827309","0","1.038168907","5.198669434","7.985914707",".978333354","-8.375","20.625","0","0","1","0"
"10199",".1147877574",".5762254596",".8829827309","0","1.115217328","5.596926689","8.578595161",".9953333139","-8.375","20.875","0","0","1","0"
"1020","1.500258923","nan","11.54045296","nan",".2744208574","nan","2.110929728","nan","13.125","-4.125","0","0","0","0"
"10200",".1147877574",".5763107538",".8829827309","0",".8794527054","4.413682938","6.765020847",".9773333073","-8.375","21.125","0","0","1","0"
"10201",".1147877574",".5994151235",".8829827309","0",".92918396","4.846006393","7.147568703",".9836666584","-8.375","21.375","0","0","1","0"
"10204",".7955236435","4.123401165","6.119412422","1",".8401585817","4.357546806","6.462758064",".9693333507","-8.375","22.375","0","1","0","0"
"10205",".7955236435","3.973079443","6.119412422","1",".8882962465","4.440667152","6.833047867",".9626666903","-8.375","22.625","0","1","0","0"
"10206",".7955236435","3.952293158","6.119412422","1",".864577651","4.294299126","6.650597572",".9660000205","-8.375","23.125","0","1","0","0"
"10207",".7955236435","4.021981239","6.119412422","1",".8426017761","4.253274918","6.481552124",".9633333087","-8.375","23.375","0","1","0","0"
"10208",".7955236435","4.185756207","6.119412422","1","1.052517653","5.544003487","8.096289635",".9633333087","-8.375","23.625","0","1","0","0"
"10209",".7955236435","3.31349802","6.119412422","1","1.022586346","4.258012772","7.866048813",".972333312","-8.375","24.125","0","1","0","0"
"1021","1.500258923","nan","11.54045296","nan",".2391649485","nan","1.839730382","nan","13.125","-3.875","0","0","0","0"
"10210",".7955236435","3.319128752","6.119412422","1","1.082286","4.526162148","8.325277328",".970666647","-8.375","24.375","0","1","0","0"
"10211",".7955236435","3.323336601","6.119412422","1",".9835284948","4.098297119","7.56560421",".9496666789","-8.375","24.625","0","1","0","0"
"10212",".7955236435","3.326020002","6.119412422","1",".9401369095","3.939455509","7.231822014",".9553333521","-8.375","24.875","0","1","0","0"
"10213",".7955236435","3.327070951","6.119412422","1","1.099542975","4.600626469","8.458023071",".9819999933","-8.375","25.125","0","1","0","0"
"10214",".7955236435","3.382721186","6.119412422","1",".962542057","4.097313881","7.404170036",".9586666822","-8.375","25.375","0","1","0","0"
"10215",".7955236435","3.375412226","6.119412422","1",".9997571707","4.230056763","7.690440178",".977666676","-8.375","25.625","0","1","0","0"
"10216",".7955236435","3.366117001","6.119412422","1",".8651175499","3.660054445","6.654750347",".9549999833","-8.375","25.875","0","1","0","0"
"10217",".7955236435","3.377993584","6.119412422","1",".8795934916","3.731346607","6.766103745",".9570000172","-8.375","26.125","0","1","0","0"
"10218",".7955236435","3.393154144","6.119412422","1",".8989409208","3.831378937","6.914930344",".9909999967","-8.375","26.375","0","1","0","0"
"10219",".7955236435","3.379625559","6.119412422","1",".9656059742","4.097322941","7.42773819",".9956666827","-8.375","26.625","0","1","0","0"
"1022","1.500258923","nan","11.54045296","nan",".4967075586","nan","3.820827484","nan","13.125","-3.625","0","0","0","0"
"10220",".7955236435","3.363761902","6.119412422","1",".9022797346","3.811759949","6.94061327",".9796666503","-8.375","26.875","0","1","0","0"
"10221","-.0054683685","-.0228525549","-.0420643725","0","1.126057148","4.714189529","8.661977768",".9813333154","-8.375","27.375","0","0","1","0"
"10222","-.0054683685","-.022508733","-.0420643725","0",".9399610758","3.861566067","7.230469704",".9356666803","-8.375","27.875","0","0","1","0"
"10223",".7955236435","3.212939024","6.119412422","1","1.00627923","4.060699463","7.740609169",".9713333249","-8.375","28.375","0","1","0","0"
"10224",".7955236435","3.177663565","6.119412422","1",".9577435255","3.827442169","7.367258072",".9589999914","-8.375","28.625","0","1","0","0"
"10225",".7955236435","3.122054815","6.119412422","1","1.002173185","3.931687355","7.709024429",".9750000238","-8.375","28.875","0","1","0","0"
"10226",".7955236435","3.071731567","6.119412422","1",".9280718565","3.575452805","7.139014244",".9610000253","-8.375","29.125","0","1","0","0"
"10227",".7955236435","2.972250938","6.119412422","1",".8328249454","3.111176252","6.406345844",".9046666622","-8.375","29.625","0","1","0","0"
"10228","3.8207798","14.14476204","29.39061356","1",".9110453129","3.379322052","7.008040905",".9313333631","-8.375","29.875","0","1","0","0"
"10229","3.8207798","13.89045715","29.39061356","1",".9972535372","3.619188309","7.671180725",".97299999","-8.375","30.125","0","1","0","0"
"1023","1.500258923","nan","11.54045296","nan",".6125502586","nan","4.711925507","nan","13.125","-3.375","0","0","0","0"
"10230","3.8207798","13.53240299","29.39061356","1","1.05442524","3.734404802","8.110963821",".9366666675","-8.375","30.375","0","1","0","0"
"10231","3.8207798","13.26190472","29.39061356","1","1.103479981","3.836630821","8.488307953",".9689999819","-8.375","30.625","0","1","0","0"
"10232","-.0054683685","-.0177914258","-.0420643725","0","1.13686192","3.697388649","8.745091438",".9473333359","-8.375","31.375","0","0","1","0"
"10233","-.0054683685","-.0173962824","-.0420643725","0",".7190362215","2.285907745","5.531047821",".8519999981","-8.375","31.625","0","0","1","0"
"10234","-.0054683685","-.0165254436","-.0420643725","0",".6939438581","2.097299099","5.338029861",".8166666627","-8.375","31.875","0","0","1","0"
"10235","2.048164606","6.079396725","15.75511265","1",".6626927853","1.965848207","5.0976367",".8173333406","-8.375","32.125","0","1","0","0"
"10236","2.048164606","5.94557476","15.75511265","1",".671189785","1.945904016","5.162998199",".8443333507","-8.375","32.375","0","1","0","0"
"10237","2.048164606","5.820832253","15.75511265","1",".5773077011","1.640623689","4.440828323",".7913333178","-8.375","32.625","0","1","0","0"
"10238","2.048164606","5.758930206","15.75511265","1",".8067449331","2.272761345","6.205730438",".9123333097","-8.375","32.875","0","1","0","0"
"10239","2.048164606","5.467959881","15.75511265","1",".3863569498","1.029072762","2.971976519",".6166666746","-8.375","33.125","0","0","0","1"
"1024","1.500258923","nan","11.54045296","nan",".4900695086","nan","3.769765377","nan","13.125","-3.125","0","0","0","0"
"10240","2.048164606","5.444092751","15.75511265","1",".6350018978","1.68537879","4.884630203",".8180000186","-8.375","33.875","0","1","0","0"
"10241","2.048164606","5.732528687","15.75511265","1",".6163054705","1.724397182","4.740811348",".8043333292","-8.375","34.625","0","1","0","0"
"10242","-.0054683685","-.0157194212","-.0420643725","0",".8273363113","2.381026268","6.364125252",".8496666551","-8.375","34.875","0","0","1","0"
"10243","-.0054683685","-.0160570517","-.0420643725","0","1.071188569","3.145304203","8.239912033",".9806666374","-8.375","35.125","0","0","1","0"
"10244","-.0054683685","-.0164124146","-.0420643725","0","1.037898183","3.112935781","7.983832359",".976000011","-8.375","35.375","0","0","1","0"
"10245","-.0054683685","-.0167625323","-.0420643725","0","1.257190108","3.84737587","9.670692444",".9816666842","-8.375","35.625","0","0","1","0"
"10246","-.0054683685","-.0170649197","-.0420643725","0","1.29242599","4.030862331","9.941738129",".9703333378","-8.375","35.875","0","0","1","0"
"10247","2.048164606","6.511695862","15.75511265","1",".8633781672","2.74492979","6.641370773",".970666647","-8.375","36.125","0","1","0","0"
"10248","2.048164606","7.849722385","15.75511265","1",".7229471207","2.770244122","5.561131477",".899666667","-8.375","38.875","0","1","0","0"
"10249","2.048164606","7.944714546","15.75511265","1",".3357651234","1.300681233","2.582808495",".7003333569","-8.375","39.125","0","1","0","0"
"1025","1.500258923","nan","11.54045296","nan",".4427216053","nan","3.405550957","nan","13.125","-2.875","0","0","0","0"
"10250",".4780912399","2.569279909","3.677624941","1",".2206245661","1.183585763","1.697112083",".67900002","-8.625","13.375","0","0","0","1"
"10251",".4780912399","2.350364208","3.677624941","1",".1832728386",".9002039433","1.409790993",".6166666746","-8.625","13.625","0","0","0","1"
"10252",".4780912399","2.355869055","3.677624941","1",".2805745602","1.382047653","2.158265829",".7146666646","-8.625","13.875","0","1","0","0"
"10253",".4780912399","2.362365007","3.677624941","1",".8179219961","4.034326077","6.291707993",".9733333588","-8.625","14.125","0","1","0","0"
"10254",".5653105974","2.412911654","4.348543167","1","1.046176434","4.466562748","8.047511101",".9573333263","-8.625","15.625","0","1","0","0"
"10255",".1147877574",".4940969646",".8829827309","0",".9584600925","4.126791477","7.372770309",".9226666689","-8.625","15.875","0","0","1","0"
"10256",".1147877574",".4984807372",".8829827309","0","1.066664338","4.640244484","8.20511055",".9496666789","-8.625","16.125","0","0","1","0"
"10257",".1147877574",".5243923068",".8829827309","0",".9891757965","4.52133131","7.609045029",".9610000253","-8.625","16.375","0","0","1","0"
"10258",".1147877574",".5288236141",".8829827309","0",".8709919453","4.006989479","6.69993782",".951333344","-8.625","16.625","0","0","1","0"
"10259",".4780912399","2.220915556","3.677624941","1",".6946312189","3.227694988","5.343317032",".9443333149","-8.625","16.875","0","1","0","0"
"1026","1.500258923","nan","11.54045296","nan",".3961681128","nan","3.047446966","nan","13.125","-2.625","0","0","0","0"
"10260",".1147877574",".5374999642",".8829827309","0","1.02914083","4.823394775","7.916467667",".9810000062","-8.625","17.125","0","0","1","0"
"10261",".4780912399","2.255657196","3.677624941","1",".9655991793","4.554780006","7.427685738",".9843333364","-8.625","17.375","0","1","0","0"
"10262",".1147877574",".5454489589",".8829827309","0",".8984353542","4.262024879","6.91104126",".9636666775","-8.625","17.625","0","0","1","0"
"10263",".1147877574",".5490672588",".8829827309","0",".953900218","4.558750629","7.337694168",".9800000191","-8.625","17.875","0","0","1","0"
"10264",".1147877574",".5523334146",".8829827309","0","1.086957455","5.234576225","8.361211777",".9813333154","-8.625","18.125","0","0","1","0"
"10265",".1147877574",".5552524328",".8829827309","0","1.267680764","6.121267319","9.751390457",".9726666808","-8.625","18.375","0","0","1","0"
"10266",".1147877574",".5578927994",".8829827309","0","1.329123616","6.465423584","10.22402763",".9879999757","-8.625","18.625","0","0","1","0"
"10267",".1147877574",".5602760911",".8829827309","0","1.389553905","6.785093307","10.68887615",".9940000176","-8.625","18.875","0","0","1","0"
"10268",".1147877574",".5624027848",".8829827309","0","1.324837446","6.49456358","10.19105721",".9896666408","-8.625","19.125","0","0","1","0"
"10269",".1147877574",".5642572045",".8829827309","0","1.302907586","6.410601616","10.02236557",".9786666632","-8.625","19.375","0","0","1","0"
"1027","1.500258923","nan","11.54045296","nan",".3884855509","nan","2.988350391","nan","13.125","-2.375","0","0","0","0"
"10270",".1147877574",".56568712",".8829827309","0","1.289119601","6.351574898","9.916304588",".9940000176","-8.625","19.625","0","0","1","0"
"10271",".1147877574",".5668085217",".8829827309","0","1.207753539","5.957688332","9.290410995",".9826666713","-8.625","19.875","0","0","1","0"
"10272",".1147877574",".5676977038",".8829827309","0","1.269137144","6.280929565","9.762593269",".9956666827","-8.625","20.125","0","0","1","0"
"10273",".1147877574",".5683567524",".8829827309","0","1.270435691","6.294578552","9.772582054",".9919999838","-8.625","20.375","0","0","1","0"
"10274",".1147877574",".5687875152",".8829827309","0","1.19167316","5.905626297","9.166716576",".9916666746","-8.625","20.625","0","0","1","0"
"10275",".1147877574",".5689918995",".8829827309","0","1.223701358","6.060343742","9.413087845",".9933333397","-8.625","20.875","0","0","1","0"
"10276",".1147877574",".5689715147",".8829827309","0","1.038127422","5.148846626","7.985595703",".9700000286","-8.625","21.125","0","0","1","0"
"10278",".1147877574",".5682624578",".8829827309","0",".8969351053","4.441053391","6.899500847",".9726666808","-8.625","21.625","0","0","1","0"
"10279",".1147877574",".5675761104",".8829827309","0",".8988568783","4.446407318","6.914283752",".9803333282","-8.625","21.875","0","0","1","0"
"1028","1.500258923","nan","11.54045296","nan",".4155795574","nan","3.1967659","nan","13.125","-2.125","0","0","0","0"
"10280",".7955236435","3.91943264","6.119412422","1",".9371836185","4.619609833","7.209104538",".9739999771","-8.625","22.375","0","1","0","0"
"10281",".7955236435","4.056647778","6.119412422","1",".8640950918","4.398795128","6.646884918",".9743333459","-8.625","22.625","0","1","0","0"
"10282",".7955236435","3.99895525","6.119412422","1",".9643452168","4.848035812","7.418040276",".975333333","-8.625","22.875","0","1","0","0"
"10283",".7955236435","3.982794046","6.119412422","1",".869253397","4.350916862","6.686564445",".9846666455","-8.625","23.125","0","1","0","0"
"10284",".7955236435","3.965055943","6.119412422","1",".8804769516","4.389037132","6.772899628",".9700000286","-8.625","23.375","0","1","0","0"
"10285",".7955236435","3.945720911","6.119412422","1","1.00282681","4.966222763","7.7140522",".9636666775","-8.625","23.625","0","1","0","0"
"10286",".7955236435","3.924762726","6.119412422","1","1.058686733","5.216383934","8.143743515",".9746666551","-8.625","23.875","0","1","0","0"
"10287",".7955236435","3.201077223","6.119412422","1",".9886949062","3.983189106","7.605345726",".9606666565","-8.625","24.125","0","1","0","0"
"10288",".7955236435","3.204269648","6.119412422","1","1.075570464","4.331054211","8.273618698",".9599999785","-8.625","24.375","0","1","0","0"
"10289",".7955236435","3.338032484","6.119412422","1",".9947841167","4.169792175","7.65218544",".9676666856","-8.625","24.625","0","1","0","0"
"1029","1.500258923","9.662407875","11.54045296","1",".3674305677","2.366524696","2.826388836",".8410000205","13.125","-1.875","0","1","0","0"
"10290",".7955236435","3.333900928","6.119412422","1","1.023304701","4.279110909","7.871574402",".9676666856","-8.625","24.875","0","1","0","0"
